,FACILITY_ID,FACILITY_NAME_1,FIPS_1,COUNTY,NAICS_1,REPORTING_YEAR,UNIT_NAME_1,UNIT_TYPE,FUEL_TYPE_1,TIER,Capacity_1 (mmBtu/hr),FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr
414,1001783.0,,30111.0,,311313.0,2018.0,GP-Erie CB Dryers,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),132.0,236062000.0,scf,249045.41,28.42984132420092
415,1001783.0,,30111.0,,311313.0,2017.0,GP-Office Misc Space Heaters,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),0.5,4223.0,scf,4.332798,0.0004946116438356165
416,1001804.0,,6013.0,,324110.0,2011.0,GP-ICE,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),110.0,146.96545723893058,gallons,20.28123309897242,0.002315209257873564
417,1001807.0,,13305.0,,322110.0,2016.0,No. 2 Power Boiler,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),300.0,0.0,.,na,na
418,1001807.0,,13305.0,,322110.0,2010.0,No. 2 Power Boiler,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),400.0,0.0,.,na,na
419,1001807.0,,13305.0,,322110.0,2016.0,No. 3 Power Boiler,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),600.0,0.0,.,na,na
420,1001818.0,,51121.0,,325920.0,2017.0,GP-1,OCS (Other combustion source),Subbituminous,Tier 2 (Equation C-2a),210.0,45579.45,tons,1215603.9315,138.7675720890411
421,1001818.0,,51750.0,,325920.0,2017.0,GP-1,OCS (Other combustion source),Subbituminous,Tier 2 (Equation C-2a),210.0,45579.45,tons,1215603.9315,138.7675720890411
422,1001822.0,,56015.0,,311313.0,2018.0,GP-LKEW,OCS (Other combustion source),Anthracite,Tier 2 (Equation C-2a),30.0,3320.93,tons,90661.389,10.34947363013699
423,1001822.0,,56015.0,,311313.0,2017.0,GP-Office Miscellaneous,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),0.24,2480.0,scf,2.54448,0.0002904657534246575
424,1001822.0,,56015.0,,311313.0,2018.0,GP-Office Miscellaneous,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),0.45,2139622.64,scf,2267.9999984,0.2589041094063927
425,1001823.0,,8087.0,,311313.0,2018.0,GP-Boilers,OCS (Other combustion source),Subbituminous,Tier 2 (Equation C-2a),196.0,87924.0,tons,1555815.18,177.6044726027397
426,1001823.0,,8087.0,,311313.0,2018.0,GP-LimeKiln,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),25.0,80814612.0,scf,88492.00013999999,10.1018265
427,1001823.0,,8087.0,,311313.0,2018.0,GP-OfficeSpaceHeatersShops,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),10.0,20456621.0,scf,22399.999995,2.557077625
428,1001824.0,,22075.0,,324110.0,2018.0,301-B-2B,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),831.3,0.0,.,na,na
429,1001824.0,,22075.0,,324110.0,2018.0,301-B-3,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),430.0,0.0,.,na,na
430,1001826.0,,26111.0,,325199.0,2018.0,BLR_22 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),357.0,4664380.0,scf,5031.0145,0.5743167237442922
431,1001826.0,,26111.0,,325199.0,2015.0,GP-NATURAL GAS EQUIPMENT,OCS (Other combustion source),Butylene,Tier 1 (Equation C-1),130.0,568.2133155939907,gallons,59.66239813736903,0.006810776043078656
432,1001826.0,,26111.0,,325199.0,2018.0,GP-NATURAL GAS EQUIPMENT,OCS (Other combustion source),Propylene,Tier 1 (Equation C-1),130.0,60.0,gallons,5.46,0.0006232876712328767
433,1001826.0,,26111.0,,325199.0,2018.0,GP-NATURAL GAS EQUIPMENT,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),130.0,660368523.0,scf,711372.8029172362,81.20694097228724
434,1001826.0,,26111.0,,325320.0,2018.0,BLR_22 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),357.0,4664380.0,scf,5031.0145,0.5743167237442922
435,1001826.0,,26111.0,,325320.0,2015.0,GP-NATURAL GAS EQUIPMENT,OCS (Other combustion source),Butylene,Tier 1 (Equation C-1),130.0,568.2133155939907,gallons,59.66239813736903,0.006810776043078656
436,1001826.0,,26111.0,,325320.0,2018.0,GP-NATURAL GAS EQUIPMENT,OCS (Other combustion source),Propylene,Tier 1 (Equation C-1),130.0,60.0,gallons,5.46,0.0006232876712328767
437,1001826.0,,26111.0,,325320.0,2018.0,GP-NATURAL GAS EQUIPMENT,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),130.0,660368523.0,scf,711372.8029172362,81.20694097228724
438,1001828.0,,18051.0,,336112.0,2016.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),41.84,0.0,gallons,0,0
439,1001831.0,,4021.0,,325193.0,2013.0,GP-Natural Gas Fuel Equipment,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1b  natural gas billing in mmBtu),95.0,0.0,scf,0,0
440,1001837.0,,19047.0,,311611.0,2012.0,GP-Combustion Units,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),25.1,0.0,gallons,0,0
441,1001840.0,,41051.0,,331110.0,2018.0,GP-1,OCS (Other combustion source),Kerosene,Tier 1 (Equation C-1),0.18,0.0,gallons,0,0
442,1001840.0,,41051.0,,331110.0,2016.0,GP-1,OCS (Other combustion source),Kerosene-Type Jet Fuel,Tier 1 (Equation C-1),0.18,0.0,gallons,0,0
443,1001840.0,,41051.0,,331111.0,2018.0,GP-1,OCS (Other combustion source),Kerosene,Tier 1 (Equation C-1),0.18,0.0,gallons,0,0
444,1001840.0,,41051.0,,331111.0,2016.0,GP-1,OCS (Other combustion source),Kerosene-Type Jet Fuel,Tier 1 (Equation C-1),0.18,0.0,gallons,0,0
445,1001859.0,,24510.0,,311312.0,2017.0,Boiler #6,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),300.0,1074812672.0,scf,1150673.936828,131.3554722406393
446,1001859.0,,24510.0,,311312.0,2017.0,GP- ASR Baltimore,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 2 (Equation C-2a),130.0,56935.27,gallons,60.62847981002518,0.00692105933904397
447,1001859.0,,24510.0,,311312.0,2015.0,GP- ASR Baltimore,OCS (Other combustion source),Distillate Fuel Oil No. 4,Tier 2 (Equation C-2a),130.0,94198.4,gallons,102.6649475980088,0.01171974287648503
448,1001859.0,,24510.0,,311312.0,2017.0,GP- ASR Baltimore,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),130.0,644900895.0,scf,686733.564133,78.39424248093607
449,1001859.0,,24510.0,,311314.0,2017.0,Boiler #6,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),300.0,1074812672.0,scf,1150673.936828,131.3554722406393
450,1001859.0,,24510.0,,311314.0,2017.0,GP- ASR Baltimore,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 2 (Equation C-2a),130.0,56935.27,gallons,60.62847981002518,0.00692105933904397
451,1001859.0,,24510.0,,311314.0,2015.0,GP- ASR Baltimore,OCS (Other combustion source),Distillate Fuel Oil No. 4,Tier 2 (Equation C-2a),130.0,94198.4,gallons,102.6649475980088,0.01171974287648503
452,1001859.0,,24510.0,,311314.0,2017.0,GP- ASR Baltimore,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),130.0,644900895.0,scf,686733.564133,78.39424248093607
453,1001862.0,,39061.0,,336412.0,2011.0,EA-019-C,OB (Boiler  other),Kerosene-Type Jet Fuel,Tier 1 (Equation C-1),142.0,471.80938900684123,gallons,63.69426751592356,0.007271035104557484
454,1001863.0,,55135.0,,331511.0,2017.0,GP-1,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),237.0,1696.622660516409,gallons,229.0440591697153,0.02614658209699946
455,1001864.0,,21019.0,,325998.0,2011.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),150.0,0.0,gallons,0,0
456,1001865.0,,19155.0,,325193.0,2018.0,GP-SIRE,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),245.0,1791667626.0,scf,1866443.583999941,213.0643360730527
457,1001870.0,,48039.0,,325110.0,2018.0,GP-F505Matl,OCS (Other combustion source),Lubricants,Tier 1 (Equation C-1),29.3,0.0,gallons,0,0
458,1001870.0,,48039.0,,325192.0,2018.0,GP-F505Matl,OCS (Other combustion source),Lubricants,Tier 1 (Equation C-1),29.3,0.0,gallons,0,0
459,1001882.0,,13051.0,,311312.0,2018.0,D Boiler,PCT (Pulverized coal  tangentially-fired),Bituminous,Tier 3 (Equation C-3  solid fuel),354.4,16385.0,tons,443623.875,50.6419948630137
460,1001882.0,,13051.0,,311312.0,2014.0,D Boiler,PCT (Pulverized coal  tangentially-fired),Subbituminous,Tier 3 (Equation C-3  solid fuel),354.4,0.0,.,na,na
461,1001882.0,,13051.0,,311314.0,2018.0,D Boiler,PCT (Pulverized coal  tangentially-fired),Bituminous,Tier 3 (Equation C-3  solid fuel),354.4,16385.0,tons,443623.875,50.6419948630137
462,1001882.0,,13051.0,,311314.0,2014.0,D Boiler,PCT (Pulverized coal  tangentially-fired),Subbituminous,Tier 3 (Equation C-3  solid fuel),354.4,0.0,.,na,na
463,1001889.0,,23029.0,,322110.0,2017.0,1,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),740.0,1153465866.0,scf,1188069.84198,135.6244111849315
464,1001892.0,,26043.0,,322121.0,2010.0,Waste Fuel Boiler,S (Stoker Boiler),Bituminous,TIER 4,624.0,0.0,.,10000,1.141552511415525
465,1001892.0,,26043.0,,322121.0,2018.0,Waste Fuel Boiler,S (Stoker Boiler),Bituminous,TIER 4,625.4,0.0,.,3636.363636363636,0.4151100041511001
466,1001892.0,,26043.0,,322121.0,2010.0,Waste Fuel Boiler,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),TIER 4,624.0,0.0,.,50000,5.707762557077626
467,1001892.0,,26043.0,,322121.0,2018.0,Waste Fuel Boiler,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),TIER 4,625.4,0.0,.,80000,9.132420091324201
468,1001892.0,,26043.0,,322121.0,2018.0,Waste Fuel Boiler,S (Stoker Boiler),Wood and Wood Residuals (dry basis),TIER 4,625.4,0.0,.,4015277.777777778,458.3650431253171
469,1001906.0,,12089.0,,322110.0,2018.0,No 6 Power Boiler,BFB (Boiler  bubbling fluidized bed),Distillate Fuel Oil No. 2,Tier 2 (Equation C-2a),660.0,38050.0,gallons,1190774.706712173,135.9331856977367
470,1001906.0,,12089.0,,322110.0,2018.0,No 6 Power Boiler,BFB (Boiler  bubbling fluidized bed),Tires,Tier 2 (Equation C-2a),660.0,3516.0,tons,110033.216,12.5608694063927
471,1001906.0,,12089.0,,322110.0,2012.0,No 6 Power Boiler,BFB (Boiler  bubbling fluidized bed),Wood and Wood Residuals,Tier 3 (Equation C-3  solid fuel),525.0,0.0,.,na,na
472,1001906.0,,12089.0,,322110.0,2018.0,No 6 Power Boiler,BFB (Boiler  bubbling fluidized bed),Wood and Wood Residuals (dry basis),Tier 3 (Equation C-3  solid fuel),660.0,202873.0,tons,3168673.387,361.7207062785388
473,1001906.0,,12089.0,,322110.0,2012.0,No 6 Power Boiler,BFB (Boiler  bubbling fluidized bed),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),525.0,0.0,.,na,na
474,1001906.0,,12089.0,,322110.0,2018.0,No 6 Power Boiler,BFB (Boiler  bubbling fluidized bed),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),660.0,72450.0,gallons,10867.5,1.240582191780822
475,1001908.0,,4003.0,,325311.0,2015.0,GP-1,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),0.25,0.0,gallons,0,0
476,1001908.0,,4003.0,,325311.0,2016.0,GP-1,OCS (Other combustion source),Propane Gas,Tier 1 (Equation C-1),0.25,0.0,scf,0,0
477,1001912.0,,19013.0,,311611.0,2018.0,GP-Fuel Combustion Units,OCS (Other combustion source),Other Biomass Gases,Tier 2 (Equation C-2a),31.39,3742000.0,scf,2155.0178,0.2460065981735159
478,1001918.0,,29095.0,,325320.0,2017.0,GP-001,OCS (Other combustion source),Motor Gasoline,Tier 1 (Equation C-1),99.3,0.0,gallons,0,0
479,1001918.0,,29095.0,,325320.0,2011.0,GP-001,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),99.3,0.0,gallons,0,0
480,1001920.0,,40071.0,,324110.0,2018.0,B-0008 (FT 403),OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),483.0,3278409631.0,scf,3278409.631,374.2476747716896
481,1001920.0,,40071.0,,324110.0,2018.0,B-0009 (FT 505),OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),734.0,2188674788.0,scf,2188674.788,249.8487200913242
482,1001920.0,,40071.0,,324110.0,2018.0,B-0022 (FI 37460),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),95.0,560530125.0,scf,560530.125,63.98745719178083
483,1001920.0,,40071.0,,324110.0,2018.0,Boiler GFMNT1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),10.457,900000.0,scf,900,0.1027397260273973
484,1001936.0,,22005.0,,325110.0,2018.0,GP-BPHGO,OCS (Other combustion source),Heavy Gas Oils,Tier 1 (Equation C-1),190.0,0.0,gallons,0,0
485,1001958.0,,51700.0,,336611.0,2018.0,GP-FTSF,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),213.26,0.0,gallons,0,0
486,1001964.0,,6037.0,,324110.0,2018.0,GP-Gasoline Engines,OCS (Other combustion source),Motor Gasoline,Tier 1 (Equation C-1),1.0,0.0,gallons,0,0
487,1001967.0,,19067.0,,325193.0,2012.0,TOs/HRSGs,OCS (Other combustion source),Biogas (Captured methane),Tier 1 (Equation C-1),330.0,0.0,scf,0,0
488,1001995.0,,27017.0,,322121.0,2014.0,EU 002,S (Stoker Boiler),Distillate Fuel Oil No. 2,Tier 2 (Equation C-2a),300.0,23447.0,gallons,3259.133,0.3720471461187215
489,1001995.0,,27017.0,,322121.0,2018.0,EU 002,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),300.0,313257830.0,scf,321721.43005094,36.72619064508448
490,1001995.0,,27017.0,,322121.0,2017.0,EU 004,S (Stoker Boiler),Distillate Fuel Oil No. 2,Tier 2 (Equation C-2a),430.0,135328.0,gallons,138.658692736,0.01582861789223744
491,1001995.0,,27017.0,,322121.0,2018.0,EU 004,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),430.0,145468379.0,scf,149463.522560856,17.06204595443561
492,1001995.0,,27017.0,,322121.0,2018.0,EU 037,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),373.0,385912021.0,scf,396652.724368472,45.27999136626392
493,1001995.0,,27017.0,,322121.0,2017.0,Other,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),40.0,288437525.0,scf,295311.279658275,33.71133329432363
494,1001998.0,,6025.0,,327420.0,2017.0,GP- Diesel Fire Pump,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),1.456,9.797697149262039,gallons,1.352082206598161,0.0001543472838582376
495,1002003.0,,48201.0,,325199.0,2015.0,GP-LPTCOMBUSTION,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),46.0,78.38157719409631,gallons,10.81665765278529,0.001234778270865901
496,1002003.0,,48201.0,,325199.0,2013.0,GP-LPTCOMBUSTION,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),83.0,205.75164013450282,gallons,28.39372633856139,0.00324129296102299
497,1002013.0,,55075.0,,322121.0,2016.0,GP-1,OCS (Other combustion source),Liquefied petroleum gases (LPG),Tier 1 (Equation C-1),100.0,108.0,gallons,9.936,0.001134246575342466
498,1002013.0,,55075.0,,322121.0,2018.0,GP-1,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),100.0,158.0,gallons,21.33,0.002434931506849315
499,1002013.0,,55075.0,,322121.0,2018.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),100.0,771268400.0,scf,792911.7564000001,90.51504068493152
500,1002016.0,,39061.0,,322130.0,2015.0,B001,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1a  natural gas billing in therms),81.0,0.0,scf,0,0
501,1002020.0,,18165.0,,325411.0,2010.0,GP-2 CEMs Analyzers,OCS (Other combustion source),Butane,Tier 1 (Equation C-1),0.1,0.0,gallons,0,0
502,1002020.0,,18165.0,,325411.0,2018.0,GP-Carbon Adsorber 103 105 190 and 520,OCS (Other combustion source),Propane Gas,Tier 1 (Equation C-1),0.1,0.0,scf,0,0
503,1002020.0,,18165.0,,325411.0,2018.0,Raws Lab,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),0.1,0.0,gallons,0,0
504,1002021.0,,34033.0,,325120.0,2014.0,U5 Fulton Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),1.34,7458732.0,scf,7771.998744,0.8872144684931507
505,1002026.0,,40143.0,,324110.0,2012.0,GP-RFG,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),150.0,0.0,.,na,na
506,1002027.0,,27163.0,,324110.0,2015.0,GP-01,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),165.0,0.0,gallons,0,0
507,1002027.0,,27163.0,,324110.0,2014.0,GP-01,OCS (Other combustion source),Motor Gasoline,Tier 1 (Equation C-1),165.0,979.77784107092,gallons,122.472230133865,0.01398084818879737
508,1002027.0,,27163.0,,324110.0,2018.0,GP-01,OCS (Other combustion source),Motor Gasoline,Tier 1 (Equation C-1),178.0,934.2067786955282,gallons,116.775847336941,0.0133305761800161
509,1002027.0,,27163.0,,324110.0,2016.0,GP-01,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),165.0,0.0,.,na,na
510,1002027.0,,27163.0,,324110.0,2018.0,GP-01,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),178.0,0.0,.,na,na
511,1002032.0,,55045.0,,325193.0,2016.0,GP-1,OCS (Other combustion source),Other Biomass Gases,Tier 1 (Equation C-1),125.0,149534.4640288983,scf,97.94507393892836,0.0111809445135763
512,1002033.0,,45015.0,,325211.0,2012.0,GP-03,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),38.0,0.0,gallons,0,0
513,1002036.0,,13095.0,,322291.0,2017.0,Boiler #2,S (Stoker Boiler),Distillate Fuel Oil No. 2,Tier 2 (Equation C-2a),216.0,86.6,gallons,11.94214,0.00136325799086758
514,1002037.0,,29510.0,,312120.0,2012.0,GP-1,OCS (Other combustion source),Wood and Wood Residuals,Tier 1 (Equation C-1),240.0,0.0,tons,0,0
515,1002037.0,,29510.0,,312120.0,2018.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),240.0,1633728600.0,scf,1677839.2722,191.5341634931507
516,1002047.0,,46013.0,,325193.0,2015.0,GP-1,OCS (Other combustion source),Other Biomass Gases,Tier 1 (Equation C-1),105.0,78211.0,scf,51.228205,0.005847968607305936
517,1002054.0,,46099.0,,311611.0,2016.0,Babcock Boiler,PFB (Boiler  pressurized fluidized bed),Distillate Fuel Oil No. 2,Tier 3 (Equation C-4  liquid fuel),84.0,0.0,.,na,na
518,1002054.0,,46099.0,,311611.0,2016.0,Combustion Boiler,PFB (Boiler  pressurized fluidized bed),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),156.0,0.0,gallons,0,0
519,1002055.0,,48139.0,,327310.0,2016.0,GP-Kiln 1 Aggregation,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),1.3,0.0,gallons,0,0
520,1002055.0,,48139.0,,327310.0,2016.0,GP-Kiln 1 Aggregation,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),1.3,0.0,scf,0,0
521,1002057.0,,13095.0,,312120.0,2018.0,DO #2 and Propane for Keeler Boiler,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),116.0,0.0,gallons,0,0
522,1002057.0,,13095.0,,312120.0,2018.0,DO #2 and Propane for Keeler Boiler,OB (Boiler  other),Propane Gas,Tier 1 (Equation C-1),116.0,0.0,scf,0,0
523,1002057.0,,13095.0,,312120.0,2018.0,GP- Natural Gas/Distillate Oil #2,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.0,0.0,gallons,0,0
524,1002057.0,,13095.0,,312120.0,2018.0,GP- Natural Gas/Distillate Oil #2,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),143.0,552280000.0,scf,569674.58571,65.03134540068494
525,1002057.0,,13095.0,,312120.0,2016.0,GP-Coal/Distillate Oil Number 2,OCS (Other combustion source),Bituminous,Tier 1 (Equation C-1),238.0,0.0,tons,0,0
526,1002057.0,,13095.0,,312120.0,2016.0,GP-Coal/Distillate Oil Number 2,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),238.0,0.0,gallons,0,0
527,1002057.0,,13095.0,,312120.0,2013.0,Propane Light Off Fuel,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),116.0,31106.020295763363,scf,32.03920090463626,0.003657443025643409
528,1002057.0,,13095.0,,312120.0,2015.0,Propane Light Off Fuel,OB (Boiler  other),Propane,Tier 1 (Equation C-1),116.0,0.013000000000000001,gallons,0.001755,2.003424657534247e-07
529,1002067.0,,31001.0,,311222.0,2018.0,CFB Coal Boiler,CFB (Boiler  circulating fluidized bed),Subbituminous,TIER 4,382.0,0.0,.,2153636.363636364,245.848899958489
530,1002067.0,,31001.0,,311222.0,2018.0,GP-Hastings Facility Natural Gas Use,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),200.0,143.2,gallons,19.7616,0.002255890410958904
531,1002067.0,,31001.0,,311224.0,2018.0,CFB Coal Boiler,CFB (Boiler  circulating fluidized bed),Subbituminous,TIER 4,382.0,0.0,.,2153636.363636364,245.848899958489
532,1002067.0,,31001.0,,311224.0,2018.0,GP-Hastings Facility Natural Gas Use,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),200.0,143.2,gallons,19.7616,0.002255890410958904
533,1002069.0,,19147.0,,311222.0,2016.0,GP-Emmetsburg Natural Gas and Fuel Oil,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),85.0,178.0,gallons,24.564,0.002804109589041096
534,1002069.0,,19147.0,,311224.0,2016.0,GP-Emmetsburg Natural Gas and Fuel Oil,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),85.0,178.0,gallons,24.564,0.002804109589041096
535,1002076.0,,48201.0,,325110.0,2018.0,BH-2-3,OB (Boiler  other),Natural Gas (Weighted U.S. Average),TIER 4,400.0,0.0,.,630000,71.91780821917808
536,1002076.0,,48201.0,,325110.0,2018.0,BH-2-4,OB (Boiler  other),Natural Gas (Weighted U.S. Average),TIER 4,624.0,0.0,.,850000,97.03196347031964
537,1002098.0,,5029.0,,322130.0,2018.0,Unit 3 (#2 Package Boiler  SN-15),OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),205.0,0.0,gallons,0,0
