FacilityID,CombustorID_common,Date,Fuel_Number,Fuel,Fuel_Other,Fuel_Rate,Fuel_Rate_Unit,Fuel_Rate_Unit_Other,SourceTab,In Waste Inventory? Opt 4,Test Burning Waste? Opt 4
GAGPCedarSprings,U500 - Power Boiler No. 1,7/19/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,26487.56261,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/19/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,6719.509125,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/19/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2139.562368,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/19/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,4180555.573,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/20/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,20856.72607,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/20/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,8791.547775,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/20/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2012.129784,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/20/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,4313498.383,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/21/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,25676.48077,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/21/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,9657.982826,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/21/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2052.011967,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/21/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,4219064.484,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/22/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,20955.17833,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/22/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,9392.01355,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/22/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2062.515974,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/22/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,4106115.875,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/23/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,21168.45582,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/23/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,127421.0434,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/23/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2015.520573,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/23/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,3485684.509,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/24/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,19887.95137,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/24/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,139384.4604,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/24/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2161.441326,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/24/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,3812788.925,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/25/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,17698.71148,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/25/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,136810.5774,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/25/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2181.310654,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/25/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,3112260.361,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/26/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,19675.59966,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/26/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,135596.4966,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/26/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2098.875046,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/26/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,3138617.706,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/27/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,22422.14632,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/27/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,137725.4181,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/27/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2080.813408,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/27/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,3603755.264,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/28/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,18992.94025,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/28/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,135809.6466,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/28/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2080.442429,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/28/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,4141762.39,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/29/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,17353.70258,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/29/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,121969.6198,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/29/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2132.044077,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/29/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,3518011.322,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/30/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,18560.87965,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/30/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,132402.0691,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/30/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2092.363596,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/30/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,3272017.593,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/31/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,20331.04795,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/31/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,120283.4473,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/31/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,1629.931688,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,7/31/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,3253827.438,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/1/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,22212.44186,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/1/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,122930.954,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/1/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2183.887005,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/1/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,4113395.233,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/10/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,23877.07275,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/10/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,106226.8906,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/10/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,1976.107597,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/10/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,2982802.277,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/11/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,22385.75632,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/11/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,72516.23535,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/11/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2151.932001,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/11/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,3391484.985,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/2/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,15187.8261,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/2/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,75604.94232,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/2/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2275.667906,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/2/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,3590478.287,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/3/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,17775.27994,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/3/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,97505.06592,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/3/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2123.733044,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/3/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,4196661.53,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/4/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,19272.37698,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/4/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,109026.1154,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/4/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2178.655386,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/4/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,3043902.283,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/5/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,18730.39712,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/5/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,107485.7864,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/5/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,1940.997958,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/5/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,2734039.307,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/6/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,21863.30265,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/6/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,94001.75476,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/6/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2061.060905,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/6/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,3809897.003,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/7/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,18160.5782,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/7/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,86884.42993,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/7/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2064.811468,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/7/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,2905335.617,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/8/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,12750.97824,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/8/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,66086.65466,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/8/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,1747.841954,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/8/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,2069668.579,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/9/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,13302.81455,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/9/2009,Fuel 2,Wood: Bark,If other fuel type is selected please specify in this cell,90173.66791,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/9/2009,Fuel 3,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2086.711884,lb/hour,,Fuel Feed,,
GAGPCedarSprings,U500 - Power Boiler No. 1,8/9/2009,Fuel 4,Natural gas,If other fuel type is selected please specify in this cell,2969232.33,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCelluloseBrunswick,U700 - No. 4 Power Boiler,8/1/2009,Fuel 1,No. 6 Residual oil,If other fuel type is selected please specify in this cell,0.7,gallon/minute,,Fuel Feed,,
GAGPCelluloseBrunswick,U700 - No. 4 Power Boiler,8/1/2009,Fuel 2,Natural gas,If other fuel type is selected please specify in this cell,10.61,standard cubic feet per minute (scfm),,Fuel Feed,,
GAGPCelluloseBrunswick,U700 - No. 4 Power Boiler,8/1/2009,Fuel 3,Wood: Bark,If other fuel type is selected please specify in this cell,84.39,Other: Please Explain,1000 lbs/hour,Fuel Feed,,
GAGPCelluloseBrunswick,U700 - No. 4 Power Boiler,8/10/2009,Fuel 1,No. 6 Residual oil,If other fuel type is selected please specify in this cell,0.8,gallon/minute,,Fuel Feed,,
GAGPCelluloseBrunswick,U700 - No. 4 Power Boiler,8/10/2009,Fuel 2,Natural gas,If other fuel type is selected please specify in this cell,11.75,standard cubic feet per minute (scfm),,Fuel Feed,,
