state,fips,county,eis_facility_id,company_name,site_name,naics_code,zip_code,eis_unit_id,unit_type,unit_description,design_capacity,design_capacity_uom,eis_process_id,process_description,calc_data_year,naics_sub,cap_mmbtuhr,fuel_type,data_source
PA,42043,Dauphin,15650011,HERSHEY CO,HERSHEY CO/WEST PLT,311351,17033,99832913,Boiler,boiler 2,50.0,E6BTU/HR,154881214,external combustion boilers  ;  industrial  ;  distillate oil  ;  10-100 million btu/hr **,,311,50.0,fuel oil,NEI
PA,42043,Dauphin,15650011,HERSHEY CO,HERSHEY CO/WEST PLT,311351,17033,99833013,Boiler,boiler 3,50.0,E6BTU/HR,154881314,external combustion boilers  ;  industrial  ;  distillate oil  ;  10-100 million btu/hr **,,311,50.0,fuel oil,NEI
PA,42049,Erie,9210411,ELEC MATERIALS CO,THE ELECTRIC MATERIALS CO/NORTH EAST,331420,16428-1539,109310413,Boiler,misc natural gas combustion,37.8,E6BTU/HR,154883714,external combustion boilers  ;  industrial  ;  natural gas  ;  < 10 million btu/hr,,331,37.8,natural gas,NEI
PA,42049,Erie,9210411,ELEC MATERIALS CO,THE ELECTRIC MATERIALS CO/NORTH EAST,331420,16428-1539,109311613,Boiler,"pickle & rinse tanks 2072, 2073, 2074, 2075 with boiler",0.01,E6BTU/HR,154885114,industrial processes  ;  in-process fuel use  ;  natural gas  ;  general,,331,0.01,natural gas,NEI
PA,42049,Erie,9210411,ELEC MATERIALS CO,THE ELECTRIC MATERIALS CO/NORTH EAST,331420,16428-1539,109311813,Boiler,"paint booths 2085, 2174, 2253",0.01,E6BTU/HR,154885314,petrol./solvent evapor.  ;  surface coating operations  ;  miscellaneous metal parts  ;  coating operation,,331,0.01,,NEI
PR,72033,Catano,15510411,,Bacardi,312140,00936,110338713,Boiler,boiler 2a,0.01,E6BTU/HR,156162714,nan,,312,0.01,,NEI
PR,72061,Guaynabo,15514411,,Pan American Grain,311212,00968,110338913,Boiler,boiler cleaver brooks,0.01,E6BTU/HR,156162914,nan,,311,0.01,,NEI
PR,72061,Guaynabo,15514411,,Pan American Grain,311212,00968,110339013,Boiler,cleaver brooks boiler 1,0.01,E6BTU/HR,156163014,nan,,311,0.01,,NEI
PR,72061,Guaynabo,15514411,,Pan American Grain,311212,00968,110339113,Boiler,cleaver brooks boiler 2,0.01,E6BTU/HR,156163114,nan,,311,0.01,,NEI
PR,72061,Guaynabo,15514411,,Pan American Grain,311212,00968,110339213,Boiler,cb200/250 1,0.01,E6BTU/HR,156163214,nan,,311,0.01,,NEI
PR,72061,Guaynabo,15514411,,Pan American Grain,311212,00968,110339313,Boiler,cb200/250 2,0.01,E6BTU/HR,156163314,nan,,311,0.01,,NEI
IL,17021,Christian,929011,Na,Ahlstrom-Munksjo Filtration LLC,322121,62568-1642,110343513,Boiler,boiler #7,33.5,E6BTU/HR,156167614,natural gas combustion,,322,33.5,natural gas,NEI
IL,17031,Cook,946411,,Ingredion Inc,311221,60501-1935,110346713,Boiler,2 temporary boilers,167.0,E6BTU/HR,156171014,natural gas combustion,,311,167.0,natural gas,NEI
IL,17033,Crawford,8222511,,Marathon Petroleum Co LLC,324110,62454-3400,110364913,Boiler,msat2 unit refomate splitter reboiler 42f-1,142.0,E6BTU/HR,156191114,nan,,324,142.0,,NEI
PA,42101,Philadelphia,17167911,TASTY BAKING CO INC,TASTY BAKING CO/PHILA NAVY YARD,311812,19112-1608,118459513,Boiler,boiler #1,10.2,E6BTU/HR,166757814,external combustion boilers  ;  commercial/institutional  ;  natural gas  ;  10-100 million btu/hr,,311,10.2,natural gas,NEI
PA,42101,Philadelphia,17167911,TASTY BAKING CO INC,TASTY BAKING CO/PHILA NAVY YARD,311812,19112-1608,118459613,Boiler,boiler #2,10.2,E6BTU/HR,166757914,external combustion boilers  ;  commercial/institutional  ;  natural gas  ;  10-100 million btu/hr,,311,10.2,natural gas,NEI
PA,42101,Philadelphia,17167911,TASTY BAKING CO INC,TASTY BAKING CO/PHILA NAVY YARD,311812,19112-1608,118459713,Boiler,warm air furnace nos.1 thru 18,0.01,E6BTU/HR,166758014,external combustion boilers  ;  space heaters  ;  commercial/institutional  ;  natural gas,,311,0.01,natural gas,NEI
PA,42101,Philadelphia,17167911,TASTY BAKING CO INC,TASTY BAKING CO/PHILA NAVY YARD,311812,19112-1608,118460013,Boiler,oven line 20,0.01,E6BTU/HR,166758314,industrial processes  ;  in-process fuel use  ;  natural gas  ;  general,,311,0.01,natural gas,NEI
PA,42101,Philadelphia,17167911,TASTY BAKING CO INC,TASTY BAKING CO/PHILA NAVY YARD,311812,19112-1608,118460113,Boiler,oven line 30,0.01,E6BTU/HR,166758414,industrial processes  ;  in-process fuel use  ;  natural gas  ;  general,,311,0.01,natural gas,NEI
PA,42101,Philadelphia,17167911,TASTY BAKING CO INC,TASTY BAKING CO/PHILA NAVY YARD,311812,19112-1608,118460213,Boiler,oven line 40,0.01,E6BTU/HR,166758514,industrial processes  ;  in-process fuel use  ;  natural gas  ;  general,,311,0.01,natural gas,NEI
PA,42101,Philadelphia,17167911,TASTY BAKING CO INC,TASTY BAKING CO/PHILA NAVY YARD,311812,19112-1608,118460313,Boiler,pie oven 70,0.01,E6BTU/HR,166758614,industrial processes  ;  in-process fuel use  ;  natural gas  ;  general,,311,0.01,natural gas,NEI
PA,42101,Philadelphia,17167911,TASTY BAKING CO INC,TASTY BAKING CO/PHILA NAVY YARD,311812,19112-1608,118460413,Boiler,oven line10,0.01,E6BTU/HR,166758714,industrial processes  ;  in-process fuel use  ;  natural gas  ;  general,,311,0.01,natural gas,NEI
PA,42101,Philadelphia,17167911,TASTY BAKING CO INC,TASTY BAKING CO/PHILA NAVY YARD,311812,19112-1608,118460513,Boiler,jr/oven 50,0.01,E6BTU/HR,166758814,industrial processes  ;  in-process fuel use  ;  natural gas  ;  general,,311,0.01,natural gas,NEI
PA,42101,Philadelphia,17167911,TASTY BAKING CO INC,TASTY BAKING CO/PHILA NAVY YARD,311812,19112-1608,118460613,Boiler,bar oven 60,0.01,E6BTU/HR,166758914,industrial processes  ;  in-process fuel use  ;  natural gas  ;  general,,311,0.01,natural gas,NEI
NY,36029,Erie,7762811,TONAWANDA COKE CORP,TONAWANDA COKE CORP,331110,14150,1829413,Boiler,emission unit,0.01,E6BTU/HR,166784014,nan,,331,0.01,,NEI
TN,47065,Hamilton,4694711,,McKee Foods Corporation,311821,37315,118462413,Boiler,nan,16.6,E6BTU/HR,166786414,nan,,311,16.6,,NEI
NY,36091,Saratoga,8123911,MPM SILICONES LLC,MOMENTIVE PERFORMANCE MATERIALS,325211,12188,64148913,Boiler,nan,0.01,E6BTU/HR,166787814,nan,,325,0.01,,NEI
OH,39095,Lucas,7319711,,Ardagh Metal Beverage USA Inc (0448002007),332431,43571,73679713,Boiler,"beverage can production line 1 with continuous motion coater, continuous motion printer (deco, o...",7.92,E6BTU/HR,100758214,interior body coating - inside spray machines bank for line 1.,,332,7.92,,NEI
OH,39095,Lucas,7319711,,Ardagh Metal Beverage USA Inc (0448002007),332431,43571,73679813,Boiler,beverage can coating line #3- comprised of a continuous motion printer with 3.00 mmbtu/hr oven a...,8.98,E6BTU/HR,100759014,interior body coating for line 2 (plant line 3).,,332,8.98,,NEI
OH,39095,Lucas,7319711,,Ardagh Metal Beverage USA Inc (0448002007),332431,43571,73680013,Boiler,beverage can production line #2 for 8 oz. and 12 oz. size sleek and regular cans - consisting of...,13.9,E6BTU/HR,100760014,cont. motion printer for ink operation for line 4 (plant line 2).,2017.0,332,13.9,,NEI
OH,39095,Lucas,8301711,,Libbey Glass Inc. (0448010066),327212,43611,446913,Boiler,"10.3 mmbtu natural gas/no.2 fuel oil fired boiler, boiler no.1",10.3,E6BTU/HR,100763014,nan,,327,10.3,fuel oil,NEI
OH,39095,Lucas,8301711,,Libbey Glass Inc. (0448010066),327212,43611,447013,Boiler,"10.3 mmbtu natural gas/no.2 fuel oil fired boiler, boiler no.2",10.3,E6BTU/HR,100763114,nan,,327,10.3,fuel oil,NEI
OH,39095,Lucas,8301711,,Libbey Glass Inc. (0448010066),327212,43611,448313,Boiler,"10.3 mmbtu natural gas/no.2 fuel oil fired boiler, boiler no.3",10.3,E6BTU/HR,100763214,nan,,327,10.3,fuel oil,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8359213,Boiler,h-501 process heater,65.0,E6BTU/HR,100767314,nan,,324,65.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8359313,Boiler,h-503 process heater,65.0,E6BTU/HR,100767414,nan,,324,65.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8359413,Boiler,h-504 process heater,65.0,E6BTU/HR,100767514,nan,,324,65.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8359513,Boiler,h-507 process heater,115.0,E6BTU/HR,100767614,nan,,324,115.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8359713,Boiler,h-601a process heater,63.0,E6BTU/HR,100767714,nan,,324,63.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8359813,Boiler,h-601b process heater,63.0,E6BTU/HR,100767814,nan,,324,63.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8359913,Boiler,h-602 process heater,76.0,E6BTU/HR,100767914,nan,,324,76.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8360113,Boiler,"108 mmbtu/hr selas corp heater [h604] with low nox buners, fired with refinery fuel gas (existin...",108.0,E6BTU/HR,100768114,nan,,324,108.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8360213,Boiler,h-6301 process heater,70.0,E6BTU/HR,100768214,nan,,324,70.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8361713,Boiler,h-6303 process heater,28.0,E6BTU/HR,100768314,nan,,324,28.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8364813,Boiler,h-9201 process heater,80.0,E6BTU/HR,100768414,nan,,324,80.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8362413,Boiler,h-9202 process heater,71.0,E6BTU/HR,100768514,nan,,324,71.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8364713,Boiler,alcorn process heater [h9203],27.0,E6BTU/HR,100768614,nan,,324,27.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8362313,Boiler,h-9251 process heater,62.0,E6BTU/HR,100768714,nan,,324,62.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8361913,Boiler,hot belt heater [h9252a] - installation of new burners to upgrade from 83 mmbtu/hr to 87 mmbtu/hr,83.0,E6BTU/HR,100768814,nan,,324,83.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8362713,Boiler,hot belt heater [h9252b] - installation of new burners to upgrade from 83 mmbtu/hr to 87 mmbtu/hr,83.0,E6BTU/HR,100768914,nan,,324,83.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8364013,Boiler,h-9302 process heater,120.0,E6BTU/HR,100769014,nan,,324,120.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8364113,Boiler,h-9301 process heater,217.0,E6BTU/HR,100769114,nan,,324,217.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8364213,Boiler,h-9303 process heater,64.0,E6BTU/HR,100769214,nan,,324,64.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8364313,Boiler,h-9304 process heater,42.0,E6BTU/HR,100769314,nan,,324,42.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8363513,Boiler,h-604 process heater,68.0,E6BTU/HR,100769514,nan,,324,68.0,,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,8363413,Boiler,250 mmbtu per hour heater fired by refinery fuel gas and natural gas,250.0,E6BTU/HR,100769614,nan,,324,250.0,natural gas,NEI
OH,39095,Lucas,7319811,,"Toledo Refining Company, LLC. (0448010246)",324110,43616,73685313,Boiler,40.0 mmbtu/hr heater fired with natural gas or refinery fuel gas with low-nox burners,40.0,E6BTU/HR,100769914,nan,,324,40.0,natural gas,NEI
OH,39095,Lucas,9269411,,LRBG Chemicals (USA) Inc. (0448010370),325211,43606,55546813,Boiler,"4.185 mmbtu/hr boiler, fired with natural gas, no. 2 fuel oil and/or no. 6 fuel oil, with no con...",4.19,E6BTU/HR,100778314,#1 south boiler,,325,4.19,fuel oil,NEI
OH,39095,Lucas,9269411,,LRBG Chemicals (USA) Inc. (0448010370),325211,43606,55546913,Boiler,"4.185 mmbtu/hr boiler, fired with natural gas, no. 2 fuel oil and/or no. 6 fuel oil, with no con...",4.19,E6BTU/HR,100778414,#2 north boiler,,325,4.19,fuel oil,NEI
OH,39095,Lucas,9269411,,LRBG Chemicals (USA) Inc. (0448010370),325211,43606,55547013,Boiler,a  system resin spray dryer with baghouse,4.1,E6BTU/HR,100778514,dryer a process,,325,4.1,,NEI
OH,39095,Lucas,9269411,,LRBG Chemicals (USA) Inc. (0448010370),325211,43606,55547113,Boiler,resin dryer b with wet scrubber,4.0,E6BTU/HR,100778714,b dryer process,,325,4.0,,NEI
OH,39095,Lucas,9269411,,LRBG Chemicals (USA) Inc. (0448010370),325211,43606,55547213,Boiler,resin dryer c with wet scrubber,4.0,E6BTU/HR,100778914,c sytem dryer combustion,,325,4.0,,NEI
OH,39095,Lucas,13431611,,General Motors LLC - Toledo (0448010404),336350,43612,73686813,Boiler,70 mmbtu/hr natural gas fired boiler,70.0,E6BTU/HR,100779114,boiler #1 - natural gas,,336,70.0,natural gas,NEI
OH,39095,Lucas,13431611,,General Motors LLC - Toledo (0448010404),336350,43612,73687013,Boiler,75.5 mmbtu/hr natural gas and landfill gas fired boiler,75.5,E6BTU/HR,100779514,boiler #3 - natural gas,,336,75.5,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6320613,Boiler,"32.66 mmbtu per hour natural gas-fired boiler; hot water generator #1, tnap",32.7,E6BTU/HR,100779914,nan,,336,32.7,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6318713,Boiler,"12.02 mmbtu per hour natural gas-fired makeup air heater (ash 1-2), tnap",12.0,E6BTU/HR,100780014,nan,,336,12.0,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6319213,Boiler,"15.03 mmbtu per hour natural gas-fired makeup air heater (ash 1-3), tnap",15.0,E6BTU/HR,100780114,nan,,336,15.0,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6318913,Boiler,"15.03 mmbtu per hour natural gas-fired makeup air heater (ash 1-4), tnap",15.0,E6BTU/HR,100780214,nan,,336,15.0,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6319013,Boiler,"12.02 mmbtu per hour natural gas-fired makeup air heater (ash 2-3), tnap",12.0,E6BTU/HR,100780314,nan,,336,12.0,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6319113,Boiler,"15.03 mmbtu per hour natural gas-fired makeup air heater (ash 2-4), tnap",15.0,E6BTU/HR,100780414,nan,,336,15.0,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6320313,Boiler,"12.02 mmbtu per hour natural gas-fired makeup air heater (ash 1-5), tnap",12.0,E6BTU/HR,100780514,nan,,336,12.0,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6319313,Boiler,"12.02 mmbtu per hour natural gas-fired makeup air heater (ash 2-5), tnap",12.0,E6BTU/HR,100780614,nan,,336,12.0,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6318413,Boiler,"13.53 mmbtu per hour natural gas-fired makeup air heater (ash 1-6), tnap",13.5,E6BTU/HR,100780714,nan,,336,13.5,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6319513,Boiler,"12.02 mmbtu per hour natural gas-fired makeup air heater (ash 2-2), tnap",12.0,E6BTU/HR,100780814,nan,,336,12.0,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6319613,Boiler,"10.52 mmbtu per hour natural gas-fired makeup air heater (ash 1-8), tnap",10.5,E6BTU/HR,100780914,nan,,336,10.5,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6319713,Boiler,"13.53 mmbtu per hour natural gas-fired makeup air heater (ash 2-6), tnap",13.5,E6BTU/HR,100781014,nan,,336,13.5,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6319813,Boiler,"10.52 mmbtu per hour natural gas-fired makeup air heater (ash 2-8), tnap",10.5,E6BTU/HR,100781114,nan,,336,10.5,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6319913,Boiler,"15.03 mmbtu per hour natural gas-fired makeup air heater (ash 1-10), tnap",15.0,E6BTU/HR,100781214,nan,,336,15.0,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6320013,Boiler,"15.03 mmbtu per hour natural gas-fired makeup air heater (ash 2-10), tnap",15.0,E6BTU/HR,100781314,nan,,336,15.0,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6320113,Boiler,"15.03 mmbtu per hour natural gas-fired makeup air heater (ash a), tnap",15.0,E6BTU/HR,100781414,nan,,336,15.0,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6320213,Boiler,"13.53 mmbtu per hour natural gas-fired makeup air heater (ash b), tnap",13.5,E6BTU/HR,100781514,nan,,336,13.5,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6319413,Boiler,"13.53 mmbtu per hour natural gas-fired makeup air heater (ash c), tnap",13.5,E6BTU/HR,100781614,nan,,336,13.5,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,73687313,Boiler,"12.02 mmbtu per hour natural gas, direct-fired air makeup unit (ash e), tnap",12.0,E6BTU/HR,100781714,nan,,336,12.0,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,73687413,Boiler,"16.53 mmbtu/hr natural gas, direct-fired air makeup unit, tnap",16.5,E6BTU/HR,100781814,nan,,336,16.5,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,73687513,Boiler,"11.03 mmbtu/hr natural gas, direct-fired air space heater, tnap",11.0,E6BTU/HR,100781914,nan,,336,11.0,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,73687613,Boiler,"12.02 mmbtu per hour natural gas, direct-fired air space heater (ash j), tnap",12.0,E6BTU/HR,100782014,nan,,336,12.0,natural gas,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,73687713,Boiler,air make-up units (less than 10 mmbtu) with a total heat capacity of 95 mmbtu with low nox burne...,9.0,E6BTU/HR,100782114,nan,,336,9.0,,NEI
OH,39095,Lucas,8064011,,FCA US LLC - Toledo North Assembly (0448010414),336111,43608-4000,6318113,Boiler,topcoat with 2 natural gas infrared flash tunnels and 2 indirect fired drying ovens with an actu...,50.4,E6BTU/HR,100782314,nan,,336,50.4,natural gas,NEI
OH,39095,Lucas,8056011,,Decorative Panels International Inc (0448011193),321999,43607-2929,4975113,Boiler,hardboard finishing line with eight thermal incinerators,4.0,E6BTU/HR,100783614,coating line,2017.0,321,4.0,,NEI
OH,39095,Lucas,9269011,,FCA US LLC- Wrangler Paint Facility (0448011731),336111,43608,55548013,Boiler,air make-up units (less than 10 mmbtu) with a total heat capacity of 40 mmbtu,29.0,E6BTU/HR,100784614,nan,,336,29.0,,NEI
OH,39095,Lucas,9269011,,FCA US LLC- Wrangler Paint Facility (0448011731),336111,43608,55548213,Boiler,20 mmbtu/hr natural gas air supply make up unit with low nox burners,14.0,E6BTU/HR,100784714,nan,,336,14.0,natural gas,NEI
OH,39095,Lucas,9269011,,FCA US LLC- Wrangler Paint Facility (0448011731),336111,43608,55548313,Boiler,20 mmbtu/hr natural gas air supply make up unit with low nox burners,14.0,E6BTU/HR,100784814,nan,,336,14.0,natural gas,NEI
OH,39095,Lucas,9269011,,FCA US LLC- Wrangler Paint Facility (0448011731),336111,43608,55548413,Boiler,20 mmbtu/hr natural gas air supply make up unit with low nox burners,14.0,E6BTU/HR,100784914,nan,,336,14.0,natural gas,NEI
OH,39095,Lucas,9269011,,FCA US LLC- Wrangler Paint Facility (0448011731),336111,43608,55548513,Boiler,20 mmbtu/hr natural gas air supply make up unit with low nox burners,14.0,E6BTU/HR,100785014,nan,,336,14.0,natural gas,NEI
OH,39095,Lucas,9269011,,FCA US LLC- Wrangler Paint Facility (0448011731),336111,43608,55548613,Boiler,20 mmbtu/hr natural gas air supply make up unit with low nox burners,14.0,E6BTU/HR,100785114,nan,,336,14.0,natural gas,NEI
