FACILITY_ID,FACILITY_NAME,FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,TIER,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr,tierID,FacilityID,UnitID,Unit Count,Capacity (mmBtu/hr),Op Hours Per Year,Fuel Category for Unit,Temperature,NAICS_sub,Zip,Num_Empl,FIPS_m,State,mactID
1008928.0,Hamilton Sundstrand Corporation,9003.0,HARTFORD COUNTY,336413.0,2015.0,Bldg 3 Boiler #2,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,21.0,mmBtu/hr,6.0,gallons,0.828,9.452049999999999e-05,2168.0,,,,,,,,,,,,,
1008928.0,Hamilton Sundstrand Corporation,9003.0,HARTFORD COUNTY,336413.0,2016.0,Bldg 3 Boiler #2,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,21.0,mmBtu/hr,0.0,gallons,0.0,0.0,2169.0,,,,,,,,,,,,,
1008928.0,Hamilton Sundstrand Corporation,9003.0,HARTFORD COUNTY,336413.0,2017.0,Bldg 3 Boiler #1,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,22.0,mmBtu/hr,98.0,gallons,13.524000000000001,0.001543836,2170.0,,,,,,,,,,,,,
1008928.0,Hamilton Sundstrand Corporation,9003.0,HARTFORD COUNTY,336413.0,2017.0,Bldg 3 Boiler #2,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,21.0,mmBtu/hr,120.0,gallons,16.56,0.001890411,2171.0,,,,,,,,,,,,,
1008928.0,Hamilton Sundstrand Corporation,9003.0,HARTFORD COUNTY,336413.0,2015.0,Bldg 3 Boiler #1,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,22.0,mmBtu/hr,0.0,gallons,0.0,0.0,2172.0,,,,,,,,,,,,,
1008928.0,Hamilton Sundstrand Corporation,9003.0,HARTFORD COUNTY,336413.0,2016.0,Bldg 3 Boiler #1,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,22.0,mmBtu/hr,0.0,gallons,0.0,0.0,2173.0,,,,,,,,,,,,,
1003048.0,SAPPI FINE PAPER (S.D. WARREN ) MILL,23025.0,SOMERSET,322121.0,2018.0,Package Boiler,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,72.0,mmBtu/hr,0.0,gallons,0.0,0.0,2200.0,,,,,,,,,,,,,
1005121.0,Libbey Glass Inc.,39095.0,LUCAS COUNTY,327212.0,2016.0,Boiler #2 B005,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,10.3,mmBtu/hr,0.0,gallons,0.0,0.0,2204.0,,,,,,,,,,,,,
1005121.0,Libbey Glass Inc.,39095.0,LUCAS COUNTY,327212.0,2014.0,Boiler #3 B006,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,10.3,mmBtu/hr,40.6,gallons,5.6028,0.000639589,2206.0,,,,,,,,,,,,,
1005121.0,Libbey Glass Inc.,39095.0,LUCAS COUNTY,327212.0,2016.0,Boiler #3 B006,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,10.3,mmBtu/hr,0.0,gallons,0.0,0.0,2208.0,,,,,,,,,,,,,
1005121.0,Libbey Glass Inc.,39095.0,LUCAS COUNTY,327212.0,2016.0,Boiler #1 B004,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,10.3,mmBtu/hr,0.0,gallons,0.0,0.0,2210.0,,,,,,,,,,,,,
1005121.0,Libbey Glass Inc.,39095.0,LUCAS COUNTY,327212.0,2015.0,Boiler #1 B004,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,10.3,mmBtu/hr,0.0,gallons,0.0,0.0,2212.0,,,,,,,,,,,,,
1005121.0,Libbey Glass Inc.,39095.0,LUCAS COUNTY,327212.0,2017.0,Boiler #3 B006,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,10.3,mmBtu/hr,0.0,gallons,0.0,0.0,2214.0,,,,,,,,,,,,,
1005121.0,Libbey Glass Inc.,39095.0,LUCAS COUNTY,327212.0,2017.0,Boiler #2 B005,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,10.3,mmBtu/hr,0.0,gallons,0.0,0.0,2216.0,,,,,,,,,,,,,
1005121.0,Libbey Glass Inc.,39095.0,LUCAS COUNTY,327212.0,2015.0,Boiler #2 B005,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,10.3,mmBtu/hr,0.0,gallons,0.0,0.0,2218.0,,,,,,,,,,,,,
1005121.0,Libbey Glass Inc.,39095.0,LUCAS COUNTY,327212.0,2015.0,Boiler #3 B006,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,10.3,mmBtu/hr,0.0,gallons,0.0,0.0,2220.0,,,,,,,,,,,,,
1005121.0,Libbey Glass Inc.,39095.0,LUCAS COUNTY,327212.0,2014.0,Boiler #1 B004,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,10.3,mmBtu/hr,40.0,gallons,5.52,0.000630137,2222.0,,,,,,,,,,,,,
1005121.0,Libbey Glass Inc.,39095.0,LUCAS COUNTY,327212.0,2017.0,Boiler #1 B004,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,10.3,mmBtu/hr,0.0,gallons,0.0,0.0,2224.0,,,,,,,,,,,,,
1005121.0,Libbey Glass Inc.,39095.0,LUCAS COUNTY,327212.0,2014.0,Boiler #2 B005,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,10.3,mmBtu/hr,25.8,gallons,3.5604,0.000406438,2226.0,,,,,,,,,,,,,
1001281.0,Pratt & Whitney  East Hartford,9003.0,Hartford,336412.0,2018.0,Boiler #6,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,172.0,mmBtu/hr,0.0,gallons,0.0,0.0,2228.0,,,,,,,,,,,,,
1006655.0,US DOE Y-12 National Security Complex,47001.0,ANDERSON,332999.0,2018.0,9401-7-C,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,99.0,mmBtu/hr,0.0,gallons,0.0,0.0,2229.0,,,,,,,,,,,,,
1006655.0,US DOE Y-12 National Security Complex,47001.0,ANDERSON,332999.0,2015.0,9401-7-C,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,99.0,mmBtu/hr,0.0,gallons,0.0,0.0,2231.0,,,,,,,,,,,,,
1006655.0,US DOE Y-12 National Security Complex,47001.0,ANDERSON,332999.0,2017.0,9401-7-A,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,99.0,mmBtu/hr,0.0,gallons,0.0,0.0,2233.0,,,,,,,,,,,,,
1006655.0,US DOE Y-12 National Security Complex,47001.0,ANDERSON,332999.0,2018.0,9401-7-B,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,99.0,mmBtu/hr,0.0,gallons,0.0,0.0,2235.0,,,,,,,,,,,,,
1006655.0,US DOE Y-12 National Security Complex,47001.0,ANDERSON,332999.0,2017.0,9401-7-D,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,99.0,mmBtu/hr,0.0,gallons,0.0,0.0,2237.0,,,,,,,,,,,,,
1006655.0,US DOE Y-12 National Security Complex,47001.0,ANDERSON,332999.0,2016.0,9401-7-D,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,99.0,mmBtu/hr,0.0,gallons,0.0,0.0,2239.0,,,,,,,,,,,,,
1006655.0,US DOE Y-12 National Security Complex,47001.0,ANDERSON,332999.0,2014.0,9401-7-C,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,99.0,mmBtu/hr,0.0,gallons,0.0,0.0,2241.0,,,,,,,,,,,,,
1006655.0,US DOE Y-12 National Security Complex,47001.0,ANDERSON,332999.0,2014.0,9401-7-A,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,99.0,mmBtu/hr,0.0,gallons,0.0,0.0,2243.0,,,,,,,,,,,,,
1006655.0,US DOE Y-12 National Security Complex,47001.0,ANDERSON,332999.0,2014.0,9401-7-B,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,99.0,mmBtu/hr,0.0,gallons,0.0,0.0,2245.0,,,,,,,,,,,,,
1006655.0,US DOE Y-12 National Security Complex,47001.0,ANDERSON,332999.0,2016.0,9401-7-B,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,99.0,mmBtu/hr,0.0,gallons,0.0,0.0,2247.0,,,,,,,,,,,,,
1006655.0,US DOE Y-12 National Security Complex,47001.0,ANDERSON,332999.0,2014.0,9401-7-D,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,99.0,mmBtu/hr,0.0,gallons,0.0,0.0,2249.0,,,,,,,,,,,,,
1006655.0,US DOE Y-12 National Security Complex,47001.0,ANDERSON,332999.0,2016.0,9401-7-C,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,99.0,mmBtu/hr,0.0,gallons,0.0,0.0,2251.0,,,,,,,,,,,,,
1006655.0,US DOE Y-12 National Security Complex,47001.0,ANDERSON,332999.0,2017.0,9401-7-B,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,99.0,mmBtu/hr,0.0,gallons,0.0,0.0,2253.0,,,,,,,,,,,,,
1006655.0,US DOE Y-12 National Security Complex,47001.0,ANDERSON,332999.0,2018.0,9401-7-A,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,99.0,mmBtu/hr,0.0,gallons,0.0,0.0,2255.0,,,,,,,,,,,,,
1006655.0,US DOE Y-12 National Security Complex,47001.0,ANDERSON,332999.0,2015.0,9401-7-B,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,99.0,mmBtu/hr,0.0,gallons,0.0,0.0,2257.0,,,,,,,,,,,,,
1006655.0,US DOE Y-12 National Security Complex,47001.0,ANDERSON,332999.0,2017.0,9401-7-C,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,99.0,mmBtu/hr,0.0,gallons,0.0,0.0,2259.0,,,,,,,,,,,,,
1006655.0,US DOE Y-12 National Security Complex,47001.0,ANDERSON,332999.0,2015.0,9401-7-D,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,99.0,mmBtu/hr,0.0,gallons,0.0,0.0,2261.0,,,,,,,,,,,,,
1006655.0,US DOE Y-12 National Security Complex,47001.0,ANDERSON,332999.0,2016.0,9401-7-A,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),,,99.0,mmBtu/hr,0.0,gallons,0.0,0.0,2263.0,,,,,,,,,,,,,
1004854.0,Energy Center Omaha  LLC,31055.0,DOUGLAS,333415.0,2016.0,GP-1a Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),168.0,mmBtu/hr,,,85.0,gallons,11.73,0.001339041,2293.0,,,,,,,,,,,,,
1004854.0,Energy Center Omaha  LLC,31055.0,DOUGLAS,333415.0,2017.0,GP-1a Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),168.0,mmBtu/hr,,,111.0,gallons,15.318,0.00174863,2294.0,,,,,,,,,,,,,
1006665.0,3M CORDOVA,17161.0,ROCK ISLAND,325998.0,2017.0,GP- #2 FO for Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),75.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2301.0,,,,,,,,,,,,,
1006665.0,3M CORDOVA,17161.0,ROCK ISLAND,325998.0,2014.0,GP- #2 FO for Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),75.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2302.0,,,,,,,,,,,,,
1012646.0,Shaw Industries Group  Inc.  Plant 80,13313.0,WHITFIELD COUNTY,314110.0,2018.0,GP-Steam Boilers BL01 & BL03,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),90.0,mmBtu/hr,,,89.0,gallons,12.282,0.001402055,2303.0,,,,,,,,,,,,,
1006145.0,CHEMOURS COMPANY - FAYETTEVILLE WORKS,37051.0,CUMBERLAND,325211.0,2017.0,GP-Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),139.4,mmBtu/hr,,,129.0,gallons,17.802,0.002032192,2306.0,,,,,,,,,,,,,
1006145.0,CHEMOURS COMPANY - FAYETTEVILLE WORKS,37017.0,BLADEN COUNTY,325120.0,2017.0,GP-Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),139.4,mmBtu/hr,,,129.0,gallons,17.802,0.002032192,2307.0,,,,,,,,,,,,,
1006145.0,CHEMOURS COMPANY - FAYETTEVILLE WORKS,37017.0,BLADEN COUNTY,325211.0,2017.0,GP-Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),139.4,mmBtu/hr,,,129.0,gallons,17.802,0.002032192,2308.0,,,,,,,,,,,,,
1006145.0,CHEMOURS COMPANY - FAYETTEVILLE WORKS,37051.0,CUMBERLAND,325211.0,2016.0,GP-Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),139.4,mmBtu/hr,,,201.0,gallons,27.738000000000003,0.0031664379999999997,2309.0,,,,,,,,,,,,,
1006145.0,CHEMOURS COMPANY - FAYETTEVILLE WORKS,37017.0,BLADEN COUNTY,325120.0,2016.0,GP-Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),139.4,mmBtu/hr,,,201.0,gallons,27.738000000000003,0.0031664379999999997,2310.0,,,,,,,,,,,,,
1006145.0,CHEMOURS COMPANY - FAYETTEVILLE WORKS,37017.0,BLADEN COUNTY,325211.0,2016.0,GP-Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),139.4,mmBtu/hr,,,201.0,gallons,27.738000000000003,0.0031664379999999997,2311.0,,,,,,,,,,,,,
1005780.0,CAMPBELL SOUP SUPPLY COMPANY,37155.0,ROBESON,311422.0,2018.0,GP-NG-FOBLRS007,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),202.0,mmBtu/hr,,,1061.0,gallons,146.418,0.016714384,2312.0,,,,,,,,,,,,,
1007717.0,CARESTREAM HEALTH INC.,8123.0,WELD COUNTY,325992.0,2015.0,GP-C70 Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),205.0,mmBtu/hr,,,277.9,gallons,38.3502,0.0043778770000000005,2316.0,,,,,,,,,,,,,
1007695.0,NUCOR STEEL NEBRASKA,31119.0,MADISON,331111.0,2017.0,GP-NSNE Stationary Combustion Sources,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.0,mmBtu/hr,,,453.1,gallons,62.5278,0.007137877,2317.0,,,,,,,,,,,,,
1007695.0,NUCOR STEEL NEBRASKA,31167.0,STANTON COUNTY,331111.0,2017.0,GP-NSNE Stationary Combustion Sources,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.0,mmBtu/hr,,,453.1,gallons,62.5278,0.007137877,2318.0,,,,,,,,,,,,,
1007695.0,NUCOR STEEL NEBRASKA,31167.0,STANTON COUNTY,331110.0,2017.0,GP-NSNE Stationary Combustion Sources,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.0,mmBtu/hr,,,453.1,gallons,62.5278,0.007137877,2319.0,,,,,,,,,,,,,
1007695.0,NUCOR STEEL NEBRASKA,31119.0,MADISON,331111.0,2018.0,GP-NSNE Stationary Combustion Sources,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.0,mmBtu/hr,,,540.2,gallons,74.5476,0.00851,2320.0,,,,,,,,,,,,,
1007695.0,NUCOR STEEL NEBRASKA,31167.0,STANTON COUNTY,331111.0,2018.0,GP-NSNE Stationary Combustion Sources,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.0,mmBtu/hr,,,540.2,gallons,74.5476,0.00851,2321.0,,,,,,,,,,,,,
1007695.0,NUCOR STEEL NEBRASKA,31167.0,STANTON COUNTY,331110.0,2018.0,GP-NSNE Stationary Combustion Sources,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.0,mmBtu/hr,,,540.2,gallons,74.5476,0.00851,2322.0,,,,,,,,,,,,,
1007695.0,NUCOR STEEL NEBRASKA,31119.0,MADISON,331111.0,2015.0,GP-NSNE Stationary Combustion Sources,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.0,mmBtu/hr,,,473.8,gallons,65.3844,0.0074639730000000005,2323.0,,,,,,,,,,,,,
1007695.0,NUCOR STEEL NEBRASKA,31167.0,STANTON COUNTY,331111.0,2015.0,GP-NSNE Stationary Combustion Sources,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.0,mmBtu/hr,,,473.8,gallons,65.3844,0.0074639730000000005,2324.0,,,,,,,,,,,,,
1007695.0,NUCOR STEEL NEBRASKA,31167.0,STANTON COUNTY,331110.0,2015.0,GP-NSNE Stationary Combustion Sources,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.0,mmBtu/hr,,,473.8,gallons,65.3844,0.0074639730000000005,2325.0,,,,,,,,,,,,,
1007695.0,NUCOR STEEL NEBRASKA,31119.0,MADISON,331111.0,2016.0,GP-NSNE Stationary Combustion Sources,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.0,mmBtu/hr,,,431.1,gallons,59.4918,0.006791301,2326.0,,,,,,,,,,,,,
1007695.0,NUCOR STEEL NEBRASKA,31167.0,STANTON COUNTY,331111.0,2016.0,GP-NSNE Stationary Combustion Sources,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.0,mmBtu/hr,,,431.1,gallons,59.4918,0.006791301,2327.0,,,,,,,,,,,,,
1007695.0,NUCOR STEEL NEBRASKA,31167.0,STANTON COUNTY,331110.0,2016.0,GP-NSNE Stationary Combustion Sources,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.0,mmBtu/hr,,,431.1,gallons,59.4918,0.006791301,2328.0,,,,,,,,,,,,,
1007695.0,NUCOR STEEL NEBRASKA,31119.0,MADISON,331111.0,2014.0,GP-NSNE Stationary Combustion Sources,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.0,mmBtu/hr,,,528.0,gallons,72.86399999999999,0.008317808000000001,2329.0,,,,,,,,,,,,,
1007695.0,NUCOR STEEL NEBRASKA,31167.0,STANTON COUNTY,331111.0,2014.0,GP-NSNE Stationary Combustion Sources,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.0,mmBtu/hr,,,528.0,gallons,72.86399999999999,0.008317808000000001,2330.0,,,,,,,,,,,,,
1007695.0,NUCOR STEEL NEBRASKA,31167.0,STANTON COUNTY,331110.0,2014.0,GP-NSNE Stationary Combustion Sources,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.0,mmBtu/hr,,,528.0,gallons,72.86399999999999,0.008317808000000001,2331.0,,,,,,,,,,,,,
1004698.0,PORTSMOUTH NAVAL SHIPYARD,23031.0,YORK COUNTY,336611.0,2017.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),87.0,mmBtu/hr,,,589.0,gallons,81.282,0.009278767,2332.0,,,,,,,,,,,,,
1005746.0,River Valley Animal Foods - Texarkana,5091.0,MILLER COUNTY,311613.0,2018.0,GP-Generators,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),19.936,mmBtu/hr,,,0.0,gallons,0.0,0.0,2337.0,,,,,,,,,,,,,
1007277.0,PRINGLES MANUFACTURING COMPANY,47113.0,MADISON,311919.0,2018.0,GP-Facility,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),183.0,mmBtu/hr,,,1007.0,gallons,138.966,0.015863699,2346.0,,,,,,,,,,,,,
1007277.0,PRINGLES MANUFACTURING COMPANY,47113.0,MADISON,311919.0,2016.0,GP-Facility,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),183.0,mmBtu/hr,,,16.0,gallons,2.208,0.000252055,2347.0,,,,,,,,,,,,,
1007277.0,PRINGLES MANUFACTURING COMPANY,47113.0,MADISON,311919.0,2014.0,GP-Facility,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),183.0,mmBtu/hr,,,1064.0,gallons,146.832,0.016761644,2348.0,,,,,,,,,,,,,
1007277.0,PRINGLES MANUFACTURING COMPANY,47113.0,MADISON,311919.0,2015.0,GP-Facility,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),183.0,mmBtu/hr,,,271.0,gallons,37.398,0.004269178,2349.0,,,,,,,,,,,,,
1007277.0,PRINGLES MANUFACTURING COMPANY,47113.0,MADISON,311919.0,2017.0,GP-Facility,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),183.0,mmBtu/hr,,,112.0,gallons,15.456,0.001764384,2350.0,,,,,,,,,,,,,
1006609.0,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,27105.0,NOBLES,311224.0,2014.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),90.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2353.0,,,,,,,,,,,,,
1006609.0,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,27105.0,NOBLES,311222.0,2014.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),90.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2354.0,,,,,,,,,,,,,
1006213.0,Valley Proteins  Inc. - Rose Hill,37061.0,DUPLIN COUNTY,311613.0,2015.0,GP-Rose Hill,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),78.7,mmBtu/hr,,,340.0,gallons,46.92,0.005356164,2355.0,,,,,,,,,,,,,
1006081.0,Darling Ingredients Inc.,21191.0,PENDLETON,311613.0,2015.0,GP-Butler,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),63.0,mmBtu/hr,,,87.0,gallons,12.005999999999998,0.0013705479999999999,2365.0,,,,,,,,,,,,,
1001828.0,TOYOTA MOTOR MFG IN INC,18051.0,GIBSON COUNTY,336112.0,2016.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),41.84,mmBtu/hr,,,0.0,gallons,0.0,0.0,2368.0,,,,,,,,,,,,,
1008767.0,Irving Tissue  Inc. Fort Edward Facility,36115.0,WASHINGTON COUNTY,322121.0,2017.0,GP-00001,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),90.7,mmBtu/hr,,,408.0,gallons,56.303999999999995,0.006427397,2369.0,,,,,,,,,,,,,
1008767.0,Irving Tissue  Inc. Fort Edward Facility,36115.0,WASHINGTON COUNTY,322121.0,2016.0,GP-00001,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),90.7,mmBtu/hr,,,408.0,gallons,56.303999999999995,0.006427397,2371.0,,,,,,,,,,,,,
1008767.0,Irving Tissue  Inc. Fort Edward Facility,36115.0,WASHINGTON COUNTY,322121.0,2018.0,GP-00001,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),90.7,mmBtu/hr,,,408.0,gallons,56.303999999999995,0.006427397,2373.0,,,,,,,,,,,,,
1008767.0,Irving Tissue  Inc. Fort Edward Facility,36115.0,WASHINGTON COUNTY,322121.0,2014.0,GP-00001,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),90.7,mmBtu/hr,,,408.0,gallons,56.303999999999995,0.006427397,2375.0,,,,,,,,,,,,,
1008767.0,Irving Tissue  Inc. Fort Edward Facility,36115.0,WASHINGTON COUNTY,322121.0,2015.0,GP-00001,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),90.7,mmBtu/hr,,,408.0,gallons,56.303999999999995,0.006427397,2377.0,,,,,,,,,,,,,
1004898.0,FRITO-LAY  INC. - PERRY PLANT,13153.0,HOUSTON,311919.0,2018.0,GP-2FuelOilUnits,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),75.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2379.0,,,,,,,,,,,,,
1004898.0,FRITO-LAY  INC. - PERRY PLANT,13153.0,HOUSTON,311919.0,2017.0,GP-2FuelOilUnits,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),75.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2380.0,,,,,,,,,,,,,
1004898.0,FRITO-LAY  INC. - PERRY PLANT,13153.0,HOUSTON,311919.0,2014.0,GP-2FuelOilUnits,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),75.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2381.0,,,,,,,,,,,,,
1004898.0,FRITO-LAY  INC. - PERRY PLANT,13153.0,HOUSTON,311919.0,2016.0,GP-2FuelOilUnits,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),75.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2382.0,,,,,,,,,,,,,
1004226.0,Michelin North America,45045.0,GREENVILLE COUNTY,326211.0,2016.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),100.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2383.0,,,,,,,,,,,,,
1005417.0,Mars Wrigley Confectionery US  LLC,34041.0,WARREN COUNTY,311330.0,2017.0,GP-MarsChocolate,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),110.0,mmBtu/hr,,,122.1,gallons,16.8498,0.0019234929999999999,2398.0,,,,,,,,,,,,,
1005417.0,Mars Wrigley Confectionery US  LLC,34041.0,WARREN COUNTY,311352.0,2017.0,GP-MarsChocolate,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),110.0,mmBtu/hr,,,122.1,gallons,16.8498,0.0019234929999999999,2399.0,,,,,,,,,,,,,
1005417.0,Mars Wrigley Confectionery US  LLC,34041.0,WARREN COUNTY,311330.0,2016.0,GP-MarsChocolate,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),110.0,mmBtu/hr,,,85.24,gallons,11.763119999999999,0.001342822,2400.0,,,,,,,,,,,,,
