FACILITY_ID,FACILITY_NAME,COUNTY_FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,TIER,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr
1000056,SPECIALTY MINERALS,25003,BERKSHIRE COUNTY,327410,2016,GP-1,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),39,mmBtu/hr,,,240649,gallons,36133.44735,4.124822757
1005587,R I HOSPITAL,44007,PROVIDENCE,622110,2018,GP-1,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),89.66,mmBtu/hr,,,680835,gallons,102125.25,11.65813356
1005587,R I HOSPITAL,44007,PROVIDENCE,622110,2015,GP-1,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),80.4,mmBtu/hr,,,952301,gallons,143914.584,16.42860548
1005587,R I HOSPITAL,44007,PROVIDENCE,622110,2014,GP-1,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),80.4,mmBtu/hr,,,748827,gallons,113297.5251,12.93350743
1005587,R I HOSPITAL,44007,PROVIDENCE,622110,2016,GP-1,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),80.4,mmBtu/hr,,,789015,gallons,120639.6045,13.77164435
1002954,BRIDGESTONE FIRESTONE INCORPORATED,37195,WILSON,326211,2016,GP-02,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),121,mmBtu/hr,,,0,gallons,0,0
1002954,BRIDGESTONE FIRESTONE INCORPORATED,37195,WILSON,326211,2015,GP-02,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),121,mmBtu/hr,,,67611,gallons,10282.28088,1.173776356
1006239,MILLERCOORS LLC - EDEN BREWERY,37157,ROCKINGHAM COUNTY,312120,2015,GP- Coal/Distillate Oil #2/Resid. Oil #6,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),238,mmBtu/hr,,,0,gallons,0,0
1006239,MILLERCOORS LLC - EDEN BREWERY,37157,ROCKINGHAM COUNTY,312120,2014,GP- Coal/Distillate Oil #2/Resid. Oil #6,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),238,mmBtu/hr,,,0,gallons,0,0
1002017,University of Maine,23019,PENOBSCOT COUNTY,611310,2016,GP-AllCombustionUnits,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),86.8,mmBtu/hr,,,314203.26,gallons,46976.5294,5.362617512
1002017,University of Maine,23019,PENOBSCOT COUNTY,611310,2018,GP-AllCombustionUnits,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),86.8,mmBtu/hr,,,283508,gallons,42299.3936,4.8286979
1002017,University of Maine,23019,PENOBSCOT COUNTY,611310,2017,GP-AllCombustionUnits,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),86.8,mmBtu/hr,,,197733.9,gallons,29770.81598,3.398494975
1002017,University of Maine,23019,PENOBSCOT COUNTY,611310,2015,GP-AllCombustionUnits,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),86.8,mmBtu/hr,,,235488.6,gallons,35264.41785,4.025618476
1002017,University of Maine,23019,PENOBSCOT COUNTY,611310,2014,GP-AllCombustionUnits,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),86.8,mmBtu/hr,,,291312,gallons,43912.37088,5.012827726
1002202,CLEVELAND THERMAL  LLC,39035,CUYAHOGA COUNTY,221330,2016,GP-002,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),170,mmBtu/hr,,,83234,gallons,12205.10082,1.39327635
1002202,CLEVELAND THERMAL  LLC,39035,CUYAHOGA COUNTY,221330,2018,GP-002,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),170,mmBtu/hr,,,0,gallons,0,0
1002202,CLEVELAND THERMAL  LLC,39035,CUYAHOGA COUNTY,221330,2017,GP-002,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),170,mmBtu/hr,,,0,gallons,0,0
1003898,BRIDGESTONE AMERICAS TIRE OPERATIONS  LLC,19153,POLK COUNTY,326211,2014,GP-1,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),120.8,mmBtu/hr,,,0,gallons,0,0
1001768,KAUAI ISLAND UTILITY COOPERATIVE  PORT ALLEN GENERATING STATION,15007,KAUAI COUNTY,221112,2014,S-1,OB (Boiler  other),Used Oil,Tier 2 (Equation C-2a),,,156.3,mmBtu/hr,153900,gallons,21255.97138,2.426480751
1004410,Monument Chemical Kentucky  LLC,21163,MEADE COUNTY,325199,2015,Boilers A  B  and C,OB (Boiler  other),Used Oil,Tier 2 (Equation C-2a),,,99,mmBtu/hr,31339,gallons,3133.9,0.357751142
1006651,WELLESLEY COLLEGE,25021,NORFOLK,611310,2017,GP-PPBoilers,OCS (Other combustion source),Used Oil,Tier 2 (Equation C-2a),52,mmBtu/hr,,,774,gallons,0.794898,9.07418E-05
1006651,WELLESLEY COLLEGE,25021,NORFOLK COUNTY,611310,2017,GP-PPBoilers,OCS (Other combustion source),Used Oil,Tier 2 (Equation C-2a),52,mmBtu/hr,,,774,gallons,0.794898,9.07418E-05
1001437,MAUI ELECTRIC CO (MECO) - KAHULUI GENERATING STATION,15009,MAUI COUNTY,221112,2015,GP-K1 K2 K3 K4,OCS (Other combustion source),Used Oil,Tier 2 (Equation C-2a),181,mmBtu/hr,,,58103.5,gallons,8685.274896,0.991469737
1001437,MAUI ELECTRIC CO (MECO) - KAHULUI GENERATING STATION,15009,MAUI COUNTY,221112,2018,GP-K1 K2 K3 K4,OCS (Other combustion source),Used Oil,Tier 2 (Equation C-2a),181,mmBtu/hr,,,110438.4,gallons,16597.49228,1.8946909
1001437,MAUI ELECTRIC CO (MECO) - KAHULUI GENERATING STATION,15009,MAUI COUNTY,221112,2017,GP-K1 K2 K3 K4,OCS (Other combustion source),Used Oil,Tier 2 (Equation C-2a),181,mmBtu/hr,,,70604.1,gallons,10655.51303,1.216382766
1004410,Monument Chemical Kentucky  LLC,21163,MEADE COUNTY,325199,2016,Boilers A  B  and C,OB (Boiler  other),Used Oil,Tier 2 (Equation C-2a),,,99,mmBtu/hr,14265,gallons,1426.5,0.162842466
1004410,Monument Chemical Kentucky  LLC,21163,MEADE COUNTY,325199,2014,Boilers A  B  and C,OB (Boiler  other),Used Oil,Tier 2 (Equation C-2a),,,99,mmBtu/hr,78938,gallons,7893.8,0.901118721
1006651,WELLESLEY COLLEGE,25021,NORFOLK,611310,2018,GP-PPBoilers,OCS (Other combustion source),Used Oil,Tier 2 (Equation C-2a),52,mmBtu/hr,,,442,gallons,66.73758,0.007618445
1006651,WELLESLEY COLLEGE,25021,NORFOLK COUNTY,611310,2018,GP-PPBoilers,OCS (Other combustion source),Used Oil,Tier 2 (Equation C-2a),52,mmBtu/hr,,,442,gallons,66.73758,0.007618445
1006651,WELLESLEY COLLEGE,25021,NORFOLK,611310,2015,GP-PPBoilers,OCS (Other combustion source),Used Oil,Tier 2 (Equation C-2a),52,mmBtu/hr,,,702,gallons,105.7914,0.012076644
1006651,WELLESLEY COLLEGE,25021,NORFOLK COUNTY,611310,2015,GP-PPBoilers,OCS (Other combustion source),Used Oil,Tier 2 (Equation C-2a),52,mmBtu/hr,,,702,gallons,105.7914,0.012076644
1006651,WELLESLEY COLLEGE,25021,NORFOLK,611310,2016,GP-PPBoilers,OCS (Other combustion source),Used Oil,Tier 2 (Equation C-2a),52,mmBtu/hr,,,932,gallons,140.758096,0.016068276
1006651,WELLESLEY COLLEGE,25021,NORFOLK COUNTY,611310,2016,GP-PPBoilers,OCS (Other combustion source),Used Oil,Tier 2 (Equation C-2a),52,mmBtu/hr,,,932,gallons,140.758096,0.016068276
1001437,MAUI ELECTRIC CO (MECO) - KAHULUI GENERATING STATION,15009,MAUI COUNTY,221112,2016,GP-K1 K2 K3 K4,OCS (Other combustion source),Used Oil,Tier 2 (Equation C-2a),181,mmBtu/hr,,,68771.9,gallons,8933.401038,1.019794639
1001437,MAUI ELECTRIC CO (MECO) - KAHULUI GENERATING STATION,15009,MAUI COUNTY,221112,2014,GP-K1 K2 K3 K4,OCS (Other combustion source),Used Oil,Tier 2 (Equation C-2a),181,mmBtu/hr,,,102193.4,gallons,11097.48789,1.266836517
1011740,SI Group  Inc.,45075,ORANGEBURG COUNTY,325412,2015,GP-Combustion,OCS (Other combustion source),Kerosene,Tier 2 (Equation C-2a),62,mmBtu/hr,,,0,gallons,0,0
1000319,WestRock CP  LLC - Florence Mill,45041,Florence,322130,2017,GP-01,OCS (Other combustion source),Propane,Tier 2 (Equation C-2a),0.25,mmBtu/hr,,,1281,gallons,1.316984924,0.000150341
1000505,Indiantown Cogeneration  LP,12085,Martin,221112,2014,GP-1,OCS (Other combustion source),Propane,Tier 2 (Equation C-2a),175,mmBtu/hr,,,2391,gallons,2.435908887,0.000278072
1001508,Jack McDonough,13067,Cobb,221112,2018,AB05,OB (Boiler  other),Propane,Tier 2 (Equation C-2a),,,200,mmBtu/hr,0,gallons,0,0
1005072,AMGEN MANUFACTURING  LIMITED,72077,JUNCOS,325412,2015,AML-3 (Water Heater 2),OB (Boiler  other),Propane,Tier 2 (Equation C-2a),,,1.075,mmBtu/hr,4481.3,gallons,408.739373,0.046659746
1005072,AMGEN MANUFACTURING  LIMITED,72077,JUNCOS,325412,2015,AML-23 (Boiler 1),OB (Boiler  other),Propane,Tier 2 (Equation C-2a),,,4.232,mmBtu/hr,91177.94,gallons,8317.251687,0.949457955
1005072,AMGEN MANUFACTURING  LIMITED,72077,JUNCOS,325412,2015,AML-3 (Water Heater 1),OB (Boiler  other),Propane,Tier 2 (Equation C-2a),,,1.075,mmBtu/hr,2955.8,gallons,269.598518,0.030776087
1000561,Spiritwood Station,38093,Stutsman,221112,2015,Unit 13,OB (Boiler  other),Propane,Tier 2 (Equation C-2a),,,281,mmBtu/hr,1256,gallons,116.18,0.013262557
1006703,International Paper - Columbus Mill,28087,LOWNDES,322110,2015,RMSA Steam Generator,OCS (Other combustion source),Propane,Tier 2 (Equation C-2a),,,0.5,mmBtu/hr,0,gallons,0,0
1006703,International Paper - Columbus Mill,28087,LOWNDES COUNTY,322110,2015,RMSA Steam Generator,OCS (Other combustion source),Propane,Tier 2 (Equation C-2a),,,0.5,mmBtu/hr,0,gallons,0,0
1006703,International Paper - Columbus Mill,28087,LOWNDES,322110,2014,RMSA Steam Generator,OCS (Other combustion source),Propane,Tier 2 (Equation C-2a),,,0.5,mmBtu/hr,0,gallons,0,0
1006703,International Paper - Columbus Mill,28087,LOWNDES COUNTY,322110,2014,RMSA Steam Generator,OCS (Other combustion source),Propane,Tier 2 (Equation C-2a),,,0.5,mmBtu/hr,0,gallons,0,0
1006703,International Paper - Columbus Mill,28087,LOWNDES,322110,2016,RMSA Steam Generator,OCS (Other combustion source),Propane,Tier 2 (Equation C-2a),,,0.5,mmBtu/hr,0,gallons,0,0
1006703,International Paper - Columbus Mill,28087,LOWNDES COUNTY,322110,2016,RMSA Steam Generator,OCS (Other combustion source),Propane,Tier 2 (Equation C-2a),,,0.5,mmBtu/hr,0,gallons,0,0
1006236,EMORY UNIVERSITY,13089,DEKALB,611310,2015,GP-All Sources,OCS (Other combustion source),Propane,Tier 2 (Equation C-2a),121,mmBtu/hr,,,9759,gallons,888.069,0.10137774
1006236,EMORY UNIVERSITY,13089,DEKALB,611310,2014,GP-All Sources,OCS (Other combustion source),Propane,Tier 2 (Equation C-2a),121,mmBtu/hr,,,23534,gallons,59.30568,0.006770055
1002571,ATK Launch Systems Inc,49003,BOX ELDER,336415,2016,GP-1,OCS (Other combustion source),Propane,Tier 2 (Equation C-2a),71,mmBtu/hr,,,6222,gallons,569.313,0.064990068
1002571,ATK Launch Systems Inc,49003,BOX ELDER COUNTY,336415,2016,GP-1,OCS (Other combustion source),Propane,Tier 2 (Equation C-2a),71,mmBtu/hr,,,6222,gallons,569.313,0.064990068
1005159,SNG Plant,15003,HONOLULU,221210,2016,GP-Boilers and Heaters,OCS (Other combustion source),Naphtha (<401 deg F),Tier 2 (Equation C-2a),35.9,mmBtu/hr,,,1109020,gallons,129544.5115,14.78818624
1005159,SNG Plant,15003,HONOLULU,221210,2016,GP-Boilers and Heaters,OCS (Other combustion source),Naphtha (<401 deg F),Tier 2 (Equation C-2a),35.9,mmBtu/hr,,,1109020,gallons,1070.636016,0.122218723
1005159,SNG Plant,15003,HONOLULU,221210,2018,GP-Boilers and Heaters,OCS (Other combustion source),Naphtha (<401 deg F),Tier 2 (Equation C-2a),35.9,mmBtu/hr,,,1625880,gallons,190562.0253,21.75365586
1005159,SNG Plant,15003,HONOLULU,221210,2017,GP-Boilers and Heaters,OCS (Other combustion source),Naphtha (<401 deg F),Tier 2 (Equation C-2a),35.9,mmBtu/hr,,,1377170,gallons,160869.1465,18.36405782
1005159,SNG Plant,15003,HONOLULU,221210,2015,GP-Boilers and Heaters,OCS (Other combustion source),Naphtha (<401 deg F),Tier 2 (Equation C-2a),35.9,mmBtu/hr,,,660450,gallons,77058.05108,8.796581174
1005159,SNG Plant,15003,HONOLULU,221210,2015,GP-Boilers and Heaters,OCS (Other combustion source),Naphtha (<401 deg F),Tier 2 (Equation C-2a),35.9,mmBtu/hr,,,660450,gallons,641.0381084,0.073177866
1001802,HAMAKUA ENERGY PARTNERS,15001,HAWAII COUNTY,221112,2015,GP- HEP CT1 and 2,OCS (Other combustion source),Naphtha (<401 deg F),Tier 2 (Equation C-2a),247,mmBtu/hr,,,15875465,gallons,1923161.873,219.5390266
1001802,HAMAKUA ENERGY PARTNERS,15001,HAWAII,221112,2015,GP- HEP CT1 and 2,OCS (Other combustion source),Naphtha (<401 deg F),Tier 2 (Equation C-2a),247,mmBtu/hr,,,15875465,gallons,1923161.873,219.5390266
1006932,REFINERY KAPOLEI,15003,HONOLULU COUNTY,324110,2018,GP-,OCS (Other combustion source),Naphtha (<401 deg F),Tier 2 (Equation C-2a),230,mmBtu/hr,,,6962250.816,gallons,920628.4077,105.0945671
1002440,Great Plains Synfuels Plant,38057,MERCER,221210,2015,B Riley,OB (Boiler  other),Naphtha (<401 deg F),Tier 2 (Equation C-2a),,,763,mmBtu/hr,5764934,gallons,631836.7664,72.12748475
1002440,Great Plains Synfuels Plant,38057,MERCER COUNTY,221210,2015,B Riley,OB (Boiler  other),Naphtha (<401 deg F),Tier 2 (Equation C-2a),,,763,mmBtu/hr,5764934,gallons,631836.7664,72.12748475
1001802,HAMAKUA ENERGY PARTNERS,15001,HAWAII COUNTY,221112,2014,GP- HEP CT1 and 2,OCS (Other combustion source),Naphtha (<401 deg F),Tier 2 (Equation C-2a),247,mmBtu/hr,,,12752930,gallons,1530690.19,174.7363231
1001802,HAMAKUA ENERGY PARTNERS,15001,HAWAII,221112,2014,GP- HEP CT1 and 2,OCS (Other combustion source),Naphtha (<401 deg F),Tier 2 (Equation C-2a),247,mmBtu/hr,,,12752930,gallons,1530690.19,174.7363231
1005422,ND Fairmont LLC,54049,MARION COUNTY,322110,2017,GP- Mill Emissions,OCS (Other combustion source),Natural Gasoline,Tier 2 (Equation C-2a),186,mmBtu/hr,,,7907891.55,gallons,690296.9134,78.80101752
1006651,WELLESLEY COLLEGE,25021,NORFOLK,611310,2014,GP-PPBoilers,OCS (Other combustion source),Other Oil (>401 deg F),Tier 2 (Equation C-2a),52,mmBtu/hr,,,898,gallons,130.9284,0.014946164
1006651,WELLESLEY COLLEGE,25021,NORFOLK COUNTY,611310,2014,GP-PPBoilers,OCS (Other combustion source),Other Oil (>401 deg F),Tier 2 (Equation C-2a),52,mmBtu/hr,,,898,gallons,130.9284,0.014946164
1001870,SI GROUP INC TX OPERATIONS,48039,BRAZORIA COUNTY,325192,2015,GP-F505Matl,OCS (Other combustion source),Lubricants,Tier 2 (Equation C-2a),29.3,mmBtu/hr,,,0,gallons,0,0
1001870,SI GROUP INC TX OPERATIONS,48039,BRAZORIA COUNTY,325110,2015,GP-F505Matl,OCS (Other combustion source),Lubricants,Tier 2 (Equation C-2a),29.3,mmBtu/hr,,,0,gallons,0,0
1006703,International Paper - Columbus Mill,28087,LOWNDES,322110,2015,GP-LKiln And Lime MStorage Aux Motors,OCS (Other combustion source),Motor Gasoline,Tier 2 (Equation C-2a),19.42,mmBtu/hr,,,142.3,gallons,17.7875,0.002030537
1006703,International Paper - Columbus Mill,28087,LOWNDES COUNTY,322110,2015,GP-LKiln And Lime MStorage Aux Motors,OCS (Other combustion source),Motor Gasoline,Tier 2 (Equation C-2a),19.42,mmBtu/hr,,,142.3,gallons,17.7875,0.002030537
1000288,Freeport Power Plant No. 2,36059,Nassau,221112,2018,Package Boiler,OB (Boiler  other),Kerosene-Type Jet Fuel,Tier 2 (Equation C-2a),,,2.4,mmBtu/hr,6159,gallons,811.38666,0.092624048
1002869,United Airlines  Inc.,6075,SAN FRANCISCO,488190,2018,GP-APU Test Cells,OCS (Other combustion source),Kerosene-Type Jet Fuel,Tier 2 (Equation C-2a),17.45,mmBtu/hr,,,0,gallons,0,0
1000288,Freeport Power Plant No. 2,36059,Nassau,221112,2014,Package Boiler,OB (Boiler  other),Kerosene-Type Jet Fuel,Tier 2 (Equation C-2a),,,2.4,mmBtu/hr,4098,gallons,547.660818,0.062518358
1000288,Freeport Power Plant No. 2,36059,Nassau,221112,2017,Package Boiler,OB (Boiler  other),Kerosene-Type Jet Fuel,Tier 2 (Equation C-2a),,,2.4,mmBtu/hr,2485,gallons,335.05752,0.038248575
1000288,Freeport Power Plant No. 2,36059,Nassau,221112,2016,Package Boiler,OB (Boiler  other),Kerosene-Type Jet Fuel,Tier 2 (Equation C-2a),,,2.4,mmBtu/hr,1254,gallons,170.538984,0.019467921
1000288,Freeport Power Plant No. 2,36059,Nassau,221112,2015,Package Boiler,OB (Boiler  other),Kerosene-Type Jet Fuel,Tier 2 (Equation C-2a),,,2.4,mmBtu/hr,4701,gallons,634.07088,0.072382521
1006150,U.S. AIR FORCE WRIGHT-PATTERSON AFB OH,39057,GREENE COUNTY,928110,2014,Jet Fuel Combustion,OCS (Other combustion source),Kerosene-Type Jet Fuel,Tier 2 (Equation C-2a),,,66.2,mmBtu/hr,3246,gallons,402.513738,0.045949057
1002869,United Airlines  Inc.,6075,SAN FRANCISCO,488190,2016,GP-APU Test Cells,OCS (Other combustion source),Kerosene-Type Jet Fuel,Tier 2 (Equation C-2a),17.45,mmBtu/hr,,,0,gallons,0,0
1002869,United Airlines  Inc.,6075,SAN FRANCISCO,488190,2015,GP-APU Test Cells,OCS (Other combustion source),Kerosene-Type Jet Fuel,Tier 2 (Equation C-2a),17.45,mmBtu/hr,,,0,gallons,0,0
1007343,AKZO NOBEL SURFACE CHEMISTRY LLC,17063,GRUNDY,325613,2018,GP-001 (Sum of all combustion units),OCS (Other combustion source),Biodiesel (100%),Tier 2 (Equation C-2a),67,mmBtu/hr,,,654788,gallons,84749.5381,9.674604806
1007343,AKZO NOBEL SURFACE CHEMISTRY LLC,17063,GRUNDY COUNTY,325613,2018,GP-001 (Sum of all combustion units),OCS (Other combustion source),Biodiesel (100%),Tier 2 (Equation C-2a),67,mmBtu/hr,,,654788,gallons,84749.5381,9.674604806
1007343,AKZO NOBEL SURFACE CHEMISTRY LLC,17063,GRUNDY,325613,2018,GP-001 (Sum of all combustion units),OCS (Other combustion source),Biodiesel (100%),Tier 2 (Equation C-2a),67,mmBtu/hr,,,135248,gallons,17505.21624,1.998312356
1007343,AKZO NOBEL SURFACE CHEMISTRY LLC,17063,GRUNDY COUNTY,325613,2018,GP-001 (Sum of all combustion units),OCS (Other combustion source),Biodiesel (100%),Tier 2 (Equation C-2a),67,mmBtu/hr,,,135248,gallons,17505.21624,1.998312356
1001557,HAWAII ELECTRIC LIGHT CO (HELCO) - KEAHOLE GENERATING STATION,15001,HAWAII COUNTY,221112,2016,GP-CT-2 D-21 D-22 D-23 BS-1,OCS (Other combustion source),Biodiesel (100%),Tier 2 (Equation C-2a),198,mmBtu/hr,,,1284.6,gallons,175.7528462,0.02006311
1001557,HAWAII ELECTRIC LIGHT CO (HELCO) - KEAHOLE GENERATING STATION,15001,HAWAII COUNTY,221112,2014,GP-CT-2 D-21 D-22 D-23 BS-1,OCS (Other combustion source),Biodiesel (100%),Tier 2 (Equation C-2a),198,mmBtu/hr,,,2452.5,gallons,307.5950025,0.035113585
1007343,AKZO NOBEL SURFACE CHEMISTRY LLC,17063,GRUNDY,325613,2018,GP-001 (Sum of all combustion units),OCS (Other combustion source),Rendered Animal Fat,Tier 2 (Equation C-2a),67,mmBtu/hr,,,398018,gallons,51515.66867,5.880784094
1007343,AKZO NOBEL SURFACE CHEMISTRY LLC,17063,GRUNDY COUNTY,325613,2018,GP-001 (Sum of all combustion units),OCS (Other combustion source),Rendered Animal Fat,Tier 2 (Equation C-2a),67,mmBtu/hr,,,398018,gallons,51515.66867,5.880784094
1004821,Bunge North America (East) LLC,39161,VAN WERT COUNTY,311224,2016,B001,OB (Boiler  other),Vegetable Oil,Tier 2 (Equation C-2a),,,69.4,mmBtu/hr,165,gallons,15.444,0.001763014
1004821,Bunge North America (East) LLC,39161,VAN WERT COUNTY,311224,2016,B001,OB (Boiler  other),Vegetable Oil,Tier 2 (Equation C-2a),,,69.4,mmBtu/hr,165,gallons,4312.728107,0.49232056
1004821,Bunge North America (East) LLC,39161,VAN WERT COUNTY,311222,2016,B001,OB (Boiler  other),Vegetable Oil,Tier 2 (Equation C-2a),,,69.4,mmBtu/hr,165,gallons,15.444,0.001763014
1004821,Bunge North America (East) LLC,39161,VAN WERT COUNTY,311222,2016,B001,OB (Boiler  other),Vegetable Oil,Tier 2 (Equation C-2a),,,69.4,mmBtu/hr,165,gallons,4312.728107,0.49232056
1004821,Bunge North America (East) LLC,39161,VAN WERT COUNTY,311224,2015,B001,OB (Boiler  other),Vegetable Oil,Tier 2 (Equation C-2a),,,69.4,mmBtu/hr,730,gallons,19533.58285,2.229861056
1004821,Bunge North America (East) LLC,39161,VAN WERT COUNTY,311222,2015,B001,OB (Boiler  other),Vegetable Oil,Tier 2 (Equation C-2a),,,69.4,mmBtu/hr,730,gallons,19533.58285,2.229861056
1000207,Grays Harbor Energy Center,53027,GRAYS HARBOR COUNTY,221112,2015,Auxiliary Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,29.3,mmBtu/hr,2480400,scf,2639.555087,0.301319074
1000207,Grays Harbor Energy Center,53027,GRAYS HARBOR COUNTY,221112,2016,Auxiliary Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,29.3,mmBtu/hr,6170200,scf,6679.017913,0.762444967
1000207,Grays Harbor Energy Center,53027,GRAYS HARBOR COUNTY,221112,2018,Auxiliary Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,29.3,mmBtu/hr,6722000,scf,7364.89687,0.840741652
1000207,Grays Harbor Energy Center,53027,GRAYS HARBOR COUNTY,221112,2017,Auxiliary Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,29.3,mmBtu/hr,5867000,scf,6356.674413,0.725647764
1000963,Bremo Power Station,51065,Fluvanna,221112,2018,ES-5,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,25,mmBtu/hr,305000,scf,328.151635,0.037460232
1003496,ASHLEY Energy LLC,29510,ST. LOUIS CITY,221330,2015,EP-4,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,101,mmBtu/hr,325227000,scf,331731.54,37.86889726
1003496,ASHLEY Energy LLC,29510,SAINT LOUIS CITY,221330,2015,EP-4,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,101,mmBtu/hr,325227000,scf,331731.54,37.86889726
1003496,ASHLEY Energy LLC,29510,ST. LOUIS CITY,221330,2015,EP-3.1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,101,mmBtu/hr,123076000,scf,125537.52,14.33076712
1003496,ASHLEY Energy LLC,29510,SAINT LOUIS CITY,221330,2015,EP-3.1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,101,mmBtu/hr,123076000,scf,125537.52,14.33076712
1003496,ASHLEY Energy LLC,29510,ST. LOUIS CITY,221330,2015,EP-11,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,99,mmBtu/hr,231472000,scf,236101.44,26.95221918
1003496,ASHLEY Energy LLC,29510,SAINT LOUIS CITY,221330,2015,EP-11,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,99,mmBtu/hr,231472000,scf,236101.44,26.95221918
1002817,PUBLIC SERVICE CO DENVER STEAM PLT,8031,DENVER,221330,2016,Blr2,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,243,mmBtu/hr,839441000,scf,872932.3686,99.64981377
1002817,PUBLIC SERVICE CO DENVER STEAM PLT,8031,DENVER,221330,2017,Blr2,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,243,mmBtu/hr,784009000,scf,817718.487,93.34685925
1002817,PUBLIC SERVICE CO DENVER STEAM PLT,8031,DENVER,221330,2016,Blr1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,210,mmBtu/hr,207505000,scf,216137.5235,24.67323328
1002817,PUBLIC SERVICE CO DENVER STEAM PLT,8031,DENVER,221330,2018,Blr1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,210,mmBtu/hr,242553200,scf,253128.7582,28.89597696
