index,FACILITY_ID,FACILITY_NAME,COUNTY_FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,TIER,CO2_COMBUSTION_EMISSIONS,CH4_COMBUSTION_EMISSIONS,FUEL_QUANTITY,FUEL_QUANTITY_UOM,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,AGG_CUMULATIVE_HEAT_INPUTCAP,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,INPUT_HEAT_CAPACITY_UNIT_OTHER,FUEL_COM,FUEL_UNIT,ENERGY_COM,ENERGY_UNIT,ENERGY_MMBtu_hr
7692,1004667,Fort Stewart Hqs 3rd Infantry Division (Mechanized),13179,LIBERTY,928110,2010,GP-FO,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.1,0,,,55.3,mmBtu/hr,,,,,9.797697149,gallons,1.352082207,MMBtu,0.000154347
7695,1004667,Fort Stewart Hqs 3rd Infantry Division (Mechanized),13179,LIBERTY COUNTY,928110,2015,GP-FO,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,55.3,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
7696,1004667,Fort Stewart Hqs 3rd Infantry Division (Mechanized),13179,LIBERTY,928110,2015,GP-FO,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,55.3,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
7699,1004667,Fort Stewart Hqs 3rd Infantry Division (Mechanized),13179,LIBERTY COUNTY,928110,2017,GP-FO,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,55.3,mmBtu/hr,110.6,,,,0,gallons,0,MMBtu,0
7700,1004667,Fort Stewart Hqs 3rd Infantry Division (Mechanized),13179,LIBERTY,928110,2017,GP-FO,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,55.3,mmBtu/hr,110.6,,,,0,gallons,0,MMBtu,0
7722,1005417,Mars Wrigley Confectionery US  LLC,34041,WARREN COUNTY,311330,2011,GP-MarsChocolate,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.1,0,,,110,mmBtu/hr,,,,,9.797697149,gallons,1.352082207,MMBtu,0.000154347
7723,1005417,Mars Wrigley Confectionery US  LLC,34041,WARREN COUNTY,311352,2011,GP-MarsChocolate,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.1,0,,,110,mmBtu/hr,,,,,9.797697149,gallons,1.352082207,MMBtu,0.000154347
7724,1005417,Mars Wrigley Confectionery US  LLC,34041,WARREN COUNTY,311330,2013,GP-MarsChocolate,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.1,0,,,110,mmBtu/hr,,,,,9.797697149,gallons,1.352082207,MMBtu,0.000154347
7725,1005417,Mars Wrigley Confectionery US  LLC,34041,WARREN COUNTY,311352,2013,GP-MarsChocolate,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.1,0,,,110,mmBtu/hr,,,,,9.797697149,gallons,1.352082207,MMBtu,0.000154347
7726,1005417,Mars Wrigley Confectionery US  LLC,34041,WARREN COUNTY,311330,2018,GP-MarsChocolate,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),4.4,0,,,132,mmBtu/hr,200,,,,431.0986746,gallons,59.49161709,MMBtu,0.00679128
7727,1005417,Mars Wrigley Confectionery US  LLC,34041,WARREN COUNTY,311352,2018,GP-MarsChocolate,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),4.4,0,,,132,mmBtu/hr,200,,,,431.0986746,gallons,59.49161709,MMBtu,0.00679128
7728,1005417,Mars Wrigley Confectionery US  LLC,34041,WARREN COUNTY,311330,2012,GP-MarsChocolate,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,110,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
7729,1005417,Mars Wrigley Confectionery US  LLC,34041,WARREN COUNTY,311352,2012,GP-MarsChocolate,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,110,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
7730,1005417,Mars Wrigley Confectionery US  LLC,34041,WARREN COUNTY,311330,2015,GP-MarsChocolate,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.3,0,,,110,mmBtu/hr,,,,,29.39309145,gallons,4.05624662,MMBtu,0.000463042
7731,1005417,Mars Wrigley Confectionery US  LLC,34041,WARREN COUNTY,311352,2015,GP-MarsChocolate,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.3,0,,,110,mmBtu/hr,,,,,29.39309145,gallons,4.05624662,MMBtu,0.000463042
7810,1006121,JBS SWIFT,19127,MARSHALL,311612,2017,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,83.6,mmBtu/hr,184.4,,,,0,gallons,0,MMBtu,0
7811,1006121,JBS SWIFT,19127,MARSHALL COUNTY,311612,2017,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,83.6,mmBtu/hr,184.4,,,,0,gallons,0,MMBtu,0
7816,1006121,JBS SWIFT,19127,MARSHALL,311612,2016,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,83.6,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
7817,1006121,JBS SWIFT,19127,MARSHALL COUNTY,311612,2016,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,83.6,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
7936,1007371,BPXA SEAWATER TREATMENT PLANT,2185,NORTH SLOPE,211111,2011,GP-27-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),10.2,0,,,156,mmBtu/hr,,,,,999.3651092,gallons,137.9123851,MMBtu,0.015743423
7937,1007371,BPXA SEAWATER TREATMENT PLANT,2185,NORTH SLOPE,211120,2011,GP-27-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),10.2,0,,,156,mmBtu/hr,,,,,999.3651092,gallons,137.9123851,MMBtu,0.015743423
7938,1007371,BPXA SEAWATER TREATMENT PLANT,2185,NORTH SLOPE BOROUGH,211111,2011,GP-27-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),10.2,0,,,156,mmBtu/hr,,,,,999.3651092,gallons,137.9123851,MMBtu,0.015743423
7942,1007371,BPXA SEAWATER TREATMENT PLANT,2185,NORTH SLOPE,211111,2017,GP-27-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,156,mmBtu/hr,398,,,,0,gallons,0,MMBtu,0
7943,1007371,BPXA SEAWATER TREATMENT PLANT,2185,NORTH SLOPE,211120,2017,GP-27-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,156,mmBtu/hr,398,,,,0,gallons,0,MMBtu,0
7944,1007371,BPXA SEAWATER TREATMENT PLANT,2185,NORTH SLOPE BOROUGH,211111,2017,GP-27-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,156,mmBtu/hr,398,,,,0,gallons,0,MMBtu,0
8023,1003205,Abbott Nutrition - A Division of Abbott Laboratories,51031,CAMPBELL COUNTY,311514,2013,GP-Altavista,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,97.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8024,1003205,Abbott Nutrition - A Division of Abbott Laboratories,51031,CAMPBELL,311514,2013,GP-Altavista,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,97.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8031,1005264,DARTMOUTH COLLEGE HEATING PLANT,33009,GRAFTON COUNTY,611310,2013,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,112.26,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8032,1005264,DARTMOUTH COLLEGE HEATING PLANT,33009,GRAFTON,611310,2013,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,112.26,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8037,1005264,DARTMOUTH COLLEGE HEATING PLANT,33009,GRAFTON COUNTY,611310,2012,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.5,0,,,112.26,mmBtu/hr,,,,,48.98848575,gallons,6.760411033,MMBtu,0.000771736
8038,1005264,DARTMOUTH COLLEGE HEATING PLANT,33009,GRAFTON,611310,2012,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.5,0,,,112.26,mmBtu/hr,,,,,48.98848575,gallons,6.760411033,MMBtu,0.000771736
8059,1005264,DARTMOUTH COLLEGE HEATING PLANT,33009,GRAFTON COUNTY,611310,2011,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,112.26,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8060,1005264,DARTMOUTH COLLEGE HEATING PLANT,33009,GRAFTON,611310,2011,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,112.26,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8061,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2017,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,102.8,,,,0,gallons,0,MMBtu,0
8062,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2017,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,102.8,,,,0,gallons,0,MMBtu,0
8063,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2017,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,102.8,,,,0,gallons,0,MMBtu,0
8064,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2012,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8065,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2012,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8066,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2012,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8067,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2013,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8068,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2013,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8069,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2013,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8070,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2011,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8071,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2011,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8072,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2011,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8073,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2011,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8074,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2011,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8075,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2011,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8076,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2010,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8077,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2010,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8078,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2010,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8079,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2016,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8080,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2016,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8081,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2016,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8082,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2018,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8083,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2018,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8084,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2018,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8085,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2015,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8086,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2015,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8087,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2015,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8088,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2015,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8089,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2015,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8090,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2015,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8091,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2011,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,12.6,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8092,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2011,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,12.6,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8093,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2011,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,12.6,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8094,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2013,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8095,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2013,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8096,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2013,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8097,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2018,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,102.8,,,,0,gallons,0,MMBtu,0
8098,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2018,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,102.8,,,,0,gallons,0,MMBtu,0
8099,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2018,GP-WSOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,29.4,mmBtu/hr,102.8,,,,0,gallons,0,MMBtu,0
8100,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2016,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,12.6,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8101,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2016,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,12.6,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8102,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2016,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,12.6,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8103,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2017,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8104,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2017,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8105,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2017,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8106,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2010,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,12.6,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8107,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2010,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,12.6,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8108,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2010,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,12.6,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8109,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2014,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8110,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2014,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8111,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2014,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8112,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2013,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,12.6,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8113,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2013,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,12.6,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8114,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2013,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,12.6,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8115,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2012,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8116,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2012,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8117,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2012,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8118,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2012,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,12.6,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8119,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2012,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,12.6,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8120,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2012,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,12.6,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8121,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2018,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,9.9,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8122,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2018,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,9.9,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8123,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2018,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,9.9,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8124,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2016,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8125,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2016,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8126,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331111,2016,GP-RDOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,8.5,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8127,1004036,CARPENTER TECHNOLOGY,42011,BERKS COUNTY,331110,2017,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,9.9,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
8128,1004036,CARPENTER TECHNOLOGY,42011,BERKS,331111,2017,GP-HTOIL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0,0,,,9.9,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
